Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2020-09-06,1,25,µg/mc
"Riva del Garda",PM10,2020-09-06,2,25,µg/mc
"Riva del Garda",PM10,2020-09-06,3,25,µg/mc
"Riva del Garda",PM10,2020-09-06,4,24,µg/mc
"Riva del Garda",PM10,2020-09-06,5,22,µg/mc
"Riva del Garda",PM10,2020-09-06,6,21,µg/mc
"Riva del Garda",PM10,2020-09-06,7,21,µg/mc
"Riva del Garda",PM10,2020-09-06,8,19,µg/mc
"Riva del Garda",PM10,2020-09-06,9,18,µg/mc
"Riva del Garda",PM10,2020-09-06,10,19,µg/mc
"Riva del Garda",PM10,2020-09-06,11,20,µg/mc
"Riva del Garda",PM10,2020-09-06,12,20,µg/mc
"Riva del Garda",PM10,2020-09-06,13,21,µg/mc
"Riva del Garda",PM10,2020-09-06,14,21,µg/mc
"Riva del Garda",PM10,2020-09-06,15,25,µg/mc
"Riva del Garda",PM10,2020-09-06,16,22,µg/mc
"Riva del Garda",PM10,2020-09-06,17,20,µg/mc
"Riva del Garda",PM10,2020-09-06,18,17,µg/mc
"Riva del Garda",PM10,2020-09-06,19,17,µg/mc
"Riva del Garda",PM10,2020-09-06,20,17,µg/mc
"Riva del Garda",PM10,2020-09-06,21,19,µg/mc
"Riva del Garda",PM10,2020-09-06,22,18,µg/mc
"Riva del Garda",PM10,2020-09-06,23,16,µg/mc
"Riva del Garda",PM10,2020-09-06,24,14,µg/mc
"Riva del Garda",PM10,2020-09-07,1,12,µg/mc
"Riva del Garda",PM10,2020-09-07,2,11,µg/mc
"Riva del Garda",PM10,2020-09-07,3,10,µg/mc
"Riva del Garda",PM10,2020-09-07,4,10,µg/mc
"Riva del Garda",PM10,2020-09-07,5,10,µg/mc
"Riva del Garda",PM10,2020-09-07,6,9,µg/mc
"Riva del Garda",PM10,2020-09-07,7,9,µg/mc
"Riva del Garda",PM10,2020-09-07,8,9,µg/mc
"Riva del Garda",PM10,2020-09-07,9,7,µg/mc
"Riva del Garda",PM10,2020-09-07,10,6,µg/mc
"Riva del Garda",PM10,2020-09-07,11,6,µg/mc
"Riva del Garda",PM10,2020-09-07,12,7,µg/mc
"Riva del Garda",PM10,2020-09-07,13,6,µg/mc
"Riva del Garda",PM10,2020-09-07,14,5,µg/mc
"Riva del Garda",PM10,2020-09-07,15,6,µg/mc
"Riva del Garda",PM10,2020-09-07,16,5,µg/mc
"Riva del Garda",PM10,2020-09-07,17,6,µg/mc
"Riva del Garda",PM10,2020-09-07,18,6,µg/mc
