Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2022-08-10,12,15,µg/mc
"Riva del Garda",PM10,2022-08-10,13,13,µg/mc
"Riva del Garda",PM10,2022-08-10,14,14,µg/mc
"Riva del Garda",PM10,2022-08-10,15,13,µg/mc
"Riva del Garda",PM10,2022-08-10,16,13,µg/mc
"Riva del Garda",PM10,2022-08-10,17,14,µg/mc
"Riva del Garda",PM10,2022-08-10,18,15,µg/mc
"Riva del Garda",PM10,2022-08-10,19,14,µg/mc
"Riva del Garda",PM10,2022-08-10,20,14,µg/mc
"Riva del Garda",PM10,2022-08-10,21,16,µg/mc
"Riva del Garda",PM10,2022-08-10,22,20,µg/mc
"Riva del Garda",PM10,2022-08-10,23,15,µg/mc
"Riva del Garda",PM10,2022-08-10,24,14,µg/mc
"Riva del Garda",PM10,2022-08-11,1,16,µg/mc
"Riva del Garda",PM10,2022-08-11,2,16,µg/mc
"Riva del Garda",PM10,2022-08-11,3,15,µg/mc
"Riva del Garda",PM10,2022-08-11,4,16,µg/mc
"Riva del Garda",PM10,2022-08-11,5,17,µg/mc
"Riva del Garda",PM10,2022-08-11,6,17,µg/mc
"Riva del Garda",PM10,2022-08-11,7,18,µg/mc
"Riva del Garda",PM10,2022-08-11,8,19,µg/mc
"Riva del Garda",PM10,2022-08-11,9,18,µg/mc
"Riva del Garda",PM10,2022-08-11,10,17,µg/mc
"Riva del Garda",PM10,2022-08-11,11,17,µg/mc
"Riva del Garda",PM10,2022-08-11,12,16,µg/mc
"Riva del Garda",PM10,2022-08-11,13,15,µg/mc
"Riva del Garda",PM10,2022-08-11,14,15,µg/mc
"Riva del Garda",PM10,2022-08-11,15,14,µg/mc
"Riva del Garda",PM10,2022-08-11,16,13,µg/mc
"Riva del Garda",PM10,2022-08-11,17,13,µg/mc
"Riva del Garda",PM10,2022-08-11,18,13,µg/mc
"Riva del Garda",PM10,2022-08-11,19,13,µg/mc
"Riva del Garda",PM10,2022-08-11,20,13,µg/mc
"Riva del Garda",PM10,2022-08-11,21,13,µg/mc
"Riva del Garda",PM10,2022-08-11,22,13,µg/mc
"Riva del Garda",PM10,2022-08-11,23,14,µg/mc
"Riva del Garda",PM10,2022-08-11,24,11,µg/mc
"Riva del Garda",PM10,2022-08-12,1,10,µg/mc
"Riva del Garda",PM10,2022-08-12,2,9,µg/mc
"Riva del Garda",PM10,2022-08-12,3,10,µg/mc
"Riva del Garda",PM10,2022-08-12,4,12,µg/mc
"Riva del Garda",PM10,2022-08-12,5,13,µg/mc
"Riva del Garda",PM10,2022-08-12,6,14,µg/mc
"Riva del Garda",PM10,2022-08-12,7,15,µg/mc
"Riva del Garda",PM10,2022-08-12,8,15,µg/mc
"Riva del Garda",PM10,2022-08-12,9,14,µg/mc
"Riva del Garda",PM10,2022-08-12,10,13,µg/mc
"Riva del Garda",PM10,2022-08-12,11,12,µg/mc
"Riva del Garda",PM10,2022-08-12,12,12,µg/mc
"Riva del Garda",PM10,2022-08-12,13,13,µg/mc
"Riva del Garda",PM10,2022-08-12,14,12,µg/mc
"Riva del Garda",PM10,2022-08-12,15,12,µg/mc
"Riva del Garda",PM10,2022-08-12,16,12,µg/mc
"Riva del Garda",PM10,2022-08-12,17,12,µg/mc
"Riva del Garda",PM10,2022-08-12,18,10,µg/mc
"Riva del Garda",PM10,2022-08-12,19,8,µg/mc
"Riva del Garda",PM10,2022-08-12,20,7,µg/mc
"Riva del Garda",PM10,2022-08-12,21,8,µg/mc
"Riva del Garda",PM10,2022-08-12,22,9,µg/mc
"Riva del Garda",PM10,2022-08-12,23,10,µg/mc
"Riva del Garda",PM10,2022-08-12,24,10,µg/mc
"Riva del Garda",PM10,2022-08-13,1,9,µg/mc
"Riva del Garda",PM10,2022-08-13,2,8,µg/mc
"Riva del Garda",PM10,2022-08-13,3,8,µg/mc
"Riva del Garda",PM10,2022-08-13,4,8,µg/mc
"Riva del Garda",PM10,2022-08-13,5,7,µg/mc
"Riva del Garda",PM10,2022-08-13,6,6,µg/mc
"Riva del Garda",PM10,2022-08-13,7,6,µg/mc
"Riva del Garda",PM10,2022-08-13,8,6,µg/mc
"Riva del Garda",PM10,2022-08-13,9,5,µg/mc
"Riva del Garda",PM10,2022-08-13,10,4,µg/mc
"Riva del Garda",PM10,2022-08-13,11,4,µg/mc
"Riva del Garda",PM10,2022-08-13,12,4,µg/mc
"Riva del Garda",PM10,2022-08-13,13,4,µg/mc
"Riva del Garda",PM10,2022-08-13,14,6,µg/mc
"Riva del Garda",PM10,2022-08-13,15,6,µg/mc
"Riva del Garda",PM10,2022-08-13,16,7,µg/mc
"Riva del Garda",PM10,2022-08-13,17,8,µg/mc
"Riva del Garda",PM10,2022-08-13,18,8,µg/mc
"Riva del Garda",PM10,2022-08-13,19,7,µg/mc
"Riva del Garda",PM10,2022-08-13,20,8,µg/mc
"Riva del Garda",PM10,2022-08-13,21,8,µg/mc
"Riva del Garda",PM10,2022-08-13,22,9,µg/mc
"Riva del Garda",PM10,2022-08-13,23,10,µg/mc
"Riva del Garda",PM10,2022-08-13,24,10,µg/mc
"Riva del Garda",PM10,2022-08-14,1,9,µg/mc
"Riva del Garda",PM10,2022-08-14,2,11,µg/mc
"Riva del Garda",PM10,2022-08-14,3,10,µg/mc
"Riva del Garda",PM10,2022-08-14,4,10,µg/mc
"Riva del Garda",PM10,2022-08-14,5,11,µg/mc
"Riva del Garda",PM10,2022-08-14,6,12,µg/mc
"Riva del Garda",PM10,2022-08-14,7,11,µg/mc
"Riva del Garda",PM10,2022-08-14,8,10,µg/mc
"Riva del Garda",PM10,2022-08-14,9,10,µg/mc
"Riva del Garda",PM10,2022-08-14,10,8,µg/mc
"Riva del Garda",PM10,2022-08-14,11,7,µg/mc
"Riva del Garda",PM10,2022-08-14,12,9,µg/mc
"Riva del Garda",PM10,2022-08-14,13,10,µg/mc
"Riva del Garda",PM10,2022-08-14,14,12,µg/mc
"Riva del Garda",PM10,2022-08-14,15,12,µg/mc
"Riva del Garda",PM10,2022-08-14,16,12,µg/mc
"Riva del Garda",PM10,2022-08-14,17,12,µg/mc
"Riva del Garda",PM10,2022-08-14,18,12,µg/mc
"Riva del Garda",PM10,2022-08-14,19,13,µg/mc
"Riva del Garda",PM10,2022-08-14,20,15,µg/mc
"Riva del Garda",PM10,2022-08-14,21,15,µg/mc
"Riva del Garda",PM10,2022-08-14,22,19,µg/mc
"Riva del Garda",PM10,2022-08-14,23,15,µg/mc
"Riva del Garda",PM10,2022-08-14,24,14,µg/mc
"Riva del Garda",PM10,2022-08-15,1,14,µg/mc
"Riva del Garda",PM10,2022-08-15,2,13,µg/mc
"Riva del Garda",PM10,2022-08-15,3,13,µg/mc
"Riva del Garda",PM10,2022-08-15,4,15,µg/mc
"Riva del Garda",PM10,2022-08-15,5,16,µg/mc
"Riva del Garda",PM10,2022-08-15,6,15,µg/mc
"Riva del Garda",PM10,2022-08-15,7,13,µg/mc
"Riva del Garda",PM10,2022-08-15,8,14,µg/mc
"Riva del Garda",PM10,2022-08-15,9,14,µg/mc
"Riva del Garda",PM10,2022-08-15,10,14,µg/mc
"Riva del Garda",PM10,2022-08-15,11,16,µg/mc
"Riva del Garda",PM10,2022-08-15,12,16,µg/mc
"Riva del Garda",PM10,2022-08-15,13,16,µg/mc
"Riva del Garda",PM10,2022-08-15,14,17,µg/mc
"Riva del Garda",PM10,2022-08-15,15,17,µg/mc
"Riva del Garda",PM10,2022-08-15,16,17,µg/mc
"Riva del Garda",PM10,2022-08-15,17,17,µg/mc
"Riva del Garda",PM10,2022-08-15,18,16,µg/mc
"Riva del Garda",PM10,2022-08-15,19,15,µg/mc
"Riva del Garda",PM10,2022-08-15,20,14,µg/mc
"Riva del Garda",PM10,2022-08-15,21,15,µg/mc
"Riva del Garda",PM10,2022-08-15,22,16,µg/mc
"Riva del Garda",PM10,2022-08-15,23,14,µg/mc
"Riva del Garda",PM10,2022-08-15,24,12,µg/mc
"Riva del Garda",PM10,2022-08-16,1,12,µg/mc
"Riva del Garda",PM10,2022-08-16,2,14,µg/mc
"Riva del Garda",PM10,2022-08-16,3,15,µg/mc
"Riva del Garda",PM10,2022-08-16,4,15,µg/mc
"Riva del Garda",PM10,2022-08-16,5,14,µg/mc
"Riva del Garda",PM10,2022-08-16,6,13,µg/mc
"Riva del Garda",PM10,2022-08-16,7,11,µg/mc
"Riva del Garda",PM10,2022-08-16,8,10,µg/mc
"Riva del Garda",PM10,2022-08-16,9,10,µg/mc
"Riva del Garda",PM10,2022-08-16,10,9,µg/mc
"Riva del Garda",PM10,2022-08-16,11,8,µg/mc
"Riva del Garda",PM10,2022-08-16,12,10,µg/mc
"Riva del Garda",PM10,2022-08-16,13,11,µg/mc
"Riva del Garda",PM10,2022-08-16,14,9,µg/mc
"Riva del Garda",PM10,2022-08-16,15,10,µg/mc
"Riva del Garda",PM10,2022-08-16,16,13,µg/mc
"Riva del Garda",PM10,2022-08-16,17,15,µg/mc
"Riva del Garda",PM10,2022-08-16,18,14,µg/mc
"Riva del Garda",PM10,2022-08-16,19,14,µg/mc
"Riva del Garda",PM10,2022-08-16,20,15,µg/mc
"Riva del Garda",PM10,2022-08-16,21,17,µg/mc
"Riva del Garda",PM10,2022-08-16,22,17,µg/mc
"Riva del Garda",PM10,2022-08-16,23,16,µg/mc
"Riva del Garda",PM10,2022-08-16,24,16,µg/mc
"Riva del Garda",PM10,2022-08-17,1,17,µg/mc
"Riva del Garda",PM10,2022-08-17,2,17,µg/mc
"Riva del Garda",PM10,2022-08-17,3,16,µg/mc
"Riva del Garda",PM10,2022-08-17,4,17,µg/mc
"Riva del Garda",PM10,2022-08-17,5,17,µg/mc
"Riva del Garda",PM10,2022-08-17,6,16,µg/mc
"Riva del Garda",PM10,2022-08-17,7,15,µg/mc
"Riva del Garda",PM10,2022-08-17,8,16,µg/mc
"Riva del Garda",PM10,2022-08-17,9,16,µg/mc
"Riva del Garda",PM10,2022-08-17,10,15,µg/mc
"Riva del Garda",PM10,2022-08-17,11,16,µg/mc
"Riva del Garda",PM10,2022-08-17,12,16,µg/mc
"Riva del Garda",PM10,2022-08-17,13,15,µg/mc
"Riva del Garda",PM10,2022-08-17,14,15,µg/mc
"Riva del Garda",PM10,2022-08-17,15,16,µg/mc
"Riva del Garda",PM10,2022-08-17,16,16,µg/mc
"Riva del Garda",PM10,2022-08-17,17,17,µg/mc
"Riva del Garda",PM10,2022-08-17,18,17,µg/mc
"Riva del Garda",PM10,2022-08-17,19,16,µg/mc
"Riva del Garda",PM10,2022-08-17,20,16,µg/mc
"Riva del Garda",PM10,2022-08-17,21,18,µg/mc
"Riva del Garda",PM10,2022-08-17,22,20,µg/mc
"Riva del Garda",PM10,2022-08-17,23,20,µg/mc
"Riva del Garda",PM10,2022-08-17,24,19,µg/mc
"Riva del Garda",PM10,2022-08-18,1,18,µg/mc
"Riva del Garda",PM10,2022-08-18,2,16,µg/mc
"Riva del Garda",PM10,2022-08-18,3,16,µg/mc
"Riva del Garda",PM10,2022-08-18,4,17,µg/mc
"Riva del Garda",PM10,2022-08-18,5,18,µg/mc
"Riva del Garda",PM10,2022-08-18,6,16,µg/mc
"Riva del Garda",PM10,2022-08-18,7,16,µg/mc
"Riva del Garda",PM10,2022-08-18,8,16,µg/mc
"Riva del Garda",PM10,2022-08-18,9,16,µg/mc
"Riva del Garda",PM10,2022-08-18,10,17,µg/mc
"Riva del Garda",PM10,2022-08-18,11,16,µg/mc
"Riva del Garda",PM10,2022-08-18,12,16,µg/mc
"Riva del Garda",PM10,2022-08-18,13,16,µg/mc
"Riva del Garda",PM10,2022-08-18,14,13,µg/mc
"Riva del Garda",PM10,2022-08-18,15,11,µg/mc
"Riva del Garda",PM10,2022-08-18,16,11,µg/mc
"Riva del Garda",PM10,2022-08-18,17,11,µg/mc
"Riva del Garda",PM10,2022-08-18,18,11,µg/mc
"Riva del Garda",PM10,2022-08-18,19,11,µg/mc
"Riva del Garda",PM10,2022-08-18,20,11,µg/mc
"Riva del Garda",PM10,2022-08-18,21,11,µg/mc
"Riva del Garda",PM10,2022-08-18,22,10,µg/mc
"Riva del Garda",PM10,2022-08-18,23,9,µg/mc
"Riva del Garda",PM10,2022-08-18,24,9,µg/mc
"Riva del Garda",PM10,2022-08-19,1,11,µg/mc
"Riva del Garda",PM10,2022-08-19,2,11,µg/mc
"Riva del Garda",PM10,2022-08-19,3,10,µg/mc
"Riva del Garda",PM10,2022-08-19,4,10,µg/mc
"Riva del Garda",PM10,2022-08-19,5,9,µg/mc
"Riva del Garda",PM10,2022-08-19,6,9,µg/mc
"Riva del Garda",PM10,2022-08-19,7,8,µg/mc
"Riva del Garda",PM10,2022-08-19,8,8,µg/mc
"Riva del Garda",PM10,2022-08-19,9,9,µg/mc
"Riva del Garda",PM10,2022-08-19,10,9,µg/mc
"Riva del Garda",PM10,2022-08-19,11,10,µg/mc
"Riva del Garda",PM10,2022-08-19,12,9,µg/mc
"Riva del Garda",PM10,2022-08-19,13,10,µg/mc
"Riva del Garda",PM10,2022-08-19,14,10,µg/mc
"Riva del Garda",PM10,2022-08-19,15,10,µg/mc
"Riva del Garda",PM10,2022-08-19,16,10,µg/mc
"Riva del Garda",PM10,2022-08-19,17,9,µg/mc
"Riva del Garda",PM10,2022-08-19,18,9,µg/mc
"Riva del Garda",PM10,2022-08-19,19,9,µg/mc
"Riva del Garda",PM10,2022-08-19,20,9,µg/mc
"Riva del Garda",PM10,2022-08-19,21,9,µg/mc
"Riva del Garda",PM10,2022-08-19,22,9,µg/mc
"Riva del Garda",PM10,2022-08-19,23,9,µg/mc
"Riva del Garda",PM10,2022-08-19,24,7,µg/mc
"Riva del Garda",PM10,2022-08-20,1,7,µg/mc
"Riva del Garda",PM10,2022-08-20,2,8,µg/mc
"Riva del Garda",PM10,2022-08-20,3,9,µg/mc
"Riva del Garda",PM10,2022-08-20,4,10,µg/mc
"Riva del Garda",PM10,2022-08-20,5,10,µg/mc
"Riva del Garda",PM10,2022-08-20,6,10,µg/mc
"Riva del Garda",PM10,2022-08-20,7,8,µg/mc
"Riva del Garda",PM10,2022-08-20,8,8,µg/mc
"Riva del Garda",PM10,2022-08-20,9,8,µg/mc
"Riva del Garda",PM10,2022-08-20,10,7,µg/mc
"Riva del Garda",PM10,2022-08-20,11,7,µg/mc
"Riva del Garda",PM10,2022-08-20,12,7,µg/mc
"Riva del Garda",PM10,2022-08-20,13,6,µg/mc
"Riva del Garda",PM10,2022-08-20,14,5,µg/mc
"Riva del Garda",PM10,2022-08-20,15,6,µg/mc
"Riva del Garda",PM10,2022-08-20,16,6,µg/mc
"Riva del Garda",PM10,2022-08-20,17,6,µg/mc
"Riva del Garda",PM10,2022-08-20,18,6,µg/mc
"Riva del Garda",PM10,2022-08-20,19,5,µg/mc
"Riva del Garda",PM10,2022-08-20,20,5,µg/mc
"Riva del Garda",PM10,2022-08-20,21,6,µg/mc
"Riva del Garda",PM10,2022-08-20,22,5,µg/mc
"Riva del Garda",PM10,2022-08-20,23,4,µg/mc
"Riva del Garda",PM10,2022-08-20,24,5,µg/mc
"Riva del Garda",PM10,2022-08-21,1,6,µg/mc
