Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2022-05-12,23,26,µg/mc
"Riva del Garda",PM10,2022-05-12,24,25,µg/mc
"Riva del Garda",PM10,2022-05-13,1,24,µg/mc
"Riva del Garda",PM10,2022-05-13,2,25,µg/mc
"Riva del Garda",PM10,2022-05-13,3,25,µg/mc
"Riva del Garda",PM10,2022-05-13,4,22,µg/mc
"Riva del Garda",PM10,2022-05-13,5,23,µg/mc
"Riva del Garda",PM10,2022-05-13,6,24,µg/mc
"Riva del Garda",PM10,2022-05-13,7,22,µg/mc
"Riva del Garda",PM10,2022-05-13,8,21,µg/mc
"Riva del Garda",PM10,2022-05-13,9,23,µg/mc
"Riva del Garda",PM10,2022-05-13,10,27,µg/mc
"Riva del Garda",PM10,2022-05-13,11,29,µg/mc
"Riva del Garda",PM10,2022-05-13,12,30,µg/mc
"Riva del Garda",PM10,2022-05-13,13,32,µg/mc
"Riva del Garda",PM10,2022-05-13,14,35,µg/mc
"Riva del Garda",PM10,2022-05-13,15,33,µg/mc
"Riva del Garda",PM10,2022-05-13,16,33,µg/mc
"Riva del Garda",PM10,2022-05-13,17,30,µg/mc
"Riva del Garda",PM10,2022-05-13,18,28,µg/mc
"Riva del Garda",PM10,2022-05-13,19,25,µg/mc
"Riva del Garda",PM10,2022-05-13,20,25,µg/mc
"Riva del Garda",PM10,2022-05-13,21,27,µg/mc
"Riva del Garda",PM10,2022-05-13,22,30,µg/mc
"Riva del Garda",PM10,2022-05-13,23,26,µg/mc
"Riva del Garda",PM10,2022-05-13,24,21,µg/mc
"Riva del Garda",PM10,2022-05-14,1,18,µg/mc
"Riva del Garda",PM10,2022-05-14,2,19,µg/mc
"Riva del Garda",PM10,2022-05-14,3,20,µg/mc
"Riva del Garda",PM10,2022-05-14,4,22,µg/mc
"Riva del Garda",PM10,2022-05-14,5,22,µg/mc
"Riva del Garda",PM10,2022-05-14,6,19,µg/mc
"Riva del Garda",PM10,2022-05-14,7,17,µg/mc
"Riva del Garda",PM10,2022-05-14,8,17,µg/mc
"Riva del Garda",PM10,2022-05-14,9,18,µg/mc
"Riva del Garda",PM10,2022-05-14,10,18,µg/mc
"Riva del Garda",PM10,2022-05-14,11,21,µg/mc
"Riva del Garda",PM10,2022-05-14,12,23,µg/mc
"Riva del Garda",PM10,2022-05-14,13,23,µg/mc
"Riva del Garda",PM10,2022-05-14,14,24,µg/mc
"Riva del Garda",PM10,2022-05-14,15,26,µg/mc
"Riva del Garda",PM10,2022-05-14,16,24,µg/mc
"Riva del Garda",PM10,2022-05-14,17,23,µg/mc
"Riva del Garda",PM10,2022-05-14,18,24,µg/mc
"Riva del Garda",PM10,2022-05-14,19,18,µg/mc
"Riva del Garda",PM10,2022-05-14,20,14,µg/mc
"Riva del Garda",PM10,2022-05-14,21,13,µg/mc
"Riva del Garda",PM10,2022-05-14,22,17,µg/mc
"Riva del Garda",PM10,2022-05-14,23,18,µg/mc
"Riva del Garda",PM10,2022-05-14,24,20,µg/mc
"Riva del Garda",PM10,2022-05-15,1,19,µg/mc
"Riva del Garda",PM10,2022-05-15,2,17,µg/mc
"Riva del Garda",PM10,2022-05-15,3,16,µg/mc
"Riva del Garda",PM10,2022-05-15,4,15,µg/mc
"Riva del Garda",PM10,2022-05-15,5,16,µg/mc
"Riva del Garda",PM10,2022-05-15,6,16,µg/mc
"Riva del Garda",PM10,2022-05-15,7,15,µg/mc
"Riva del Garda",PM10,2022-05-15,8,16,µg/mc
"Riva del Garda",PM10,2022-05-15,9,15,µg/mc
"Riva del Garda",PM10,2022-05-15,10,13,µg/mc
"Riva del Garda",PM10,2022-05-15,11,14,µg/mc
"Riva del Garda",PM10,2022-05-15,12,16,µg/mc
"Riva del Garda",PM10,2022-05-15,13,18,µg/mc
"Riva del Garda",PM10,2022-05-15,14,18,µg/mc
"Riva del Garda",PM10,2022-05-15,15,20,µg/mc
"Riva del Garda",PM10,2022-05-15,16,23,µg/mc
"Riva del Garda",PM10,2022-05-15,17,23,µg/mc
"Riva del Garda",PM10,2022-05-15,18,22,µg/mc
"Riva del Garda",PM10,2022-05-15,19,22,µg/mc
"Riva del Garda",PM10,2022-05-15,20,26,µg/mc
"Riva del Garda",PM10,2022-05-15,21,27,µg/mc
"Riva del Garda",PM10,2022-05-15,22,25,µg/mc
"Riva del Garda",PM10,2022-05-15,23,27,µg/mc
"Riva del Garda",PM10,2022-05-15,24,27,µg/mc
"Riva del Garda",PM10,2022-05-16,1,26,µg/mc
"Riva del Garda",PM10,2022-05-16,2,26,µg/mc
"Riva del Garda",PM10,2022-05-16,3,28,µg/mc
"Riva del Garda",PM10,2022-05-16,4,28,µg/mc
"Riva del Garda",PM10,2022-05-16,5,26,µg/mc
"Riva del Garda",PM10,2022-05-16,6,25,µg/mc
"Riva del Garda",PM10,2022-05-16,7,27,µg/mc
"Riva del Garda",PM10,2022-05-16,8,30,µg/mc
"Riva del Garda",PM10,2022-05-16,9,28,µg/mc
"Riva del Garda",PM10,2022-05-16,10,30,µg/mc
"Riva del Garda",PM10,2022-05-16,11,34,µg/mc
"Riva del Garda",PM10,2022-05-16,12,36,µg/mc
"Riva del Garda",PM10,2022-05-16,13,43,µg/mc
"Riva del Garda",PM10,2022-05-16,14,33,µg/mc
"Riva del Garda",PM10,2022-05-16,15,24,µg/mc
"Riva del Garda",PM10,2022-05-16,16,18,µg/mc
"Riva del Garda",PM10,2022-05-16,17,14,µg/mc
"Riva del Garda",PM10,2022-05-16,18,11,µg/mc
"Riva del Garda",PM10,2022-05-16,19,12,µg/mc
"Riva del Garda",PM10,2022-05-16,20,12,µg/mc
"Riva del Garda",PM10,2022-05-16,21,12,µg/mc
"Riva del Garda",PM10,2022-05-16,22,12,µg/mc
"Riva del Garda",PM10,2022-05-16,23,13,µg/mc
"Riva del Garda",PM10,2022-05-16,24,14,µg/mc
"Riva del Garda",PM10,2022-05-17,1,12,µg/mc
"Riva del Garda",PM10,2022-05-17,2,12,µg/mc
"Riva del Garda",PM10,2022-05-17,3,13,µg/mc
"Riva del Garda",PM10,2022-05-17,4,12,µg/mc
"Riva del Garda",PM10,2022-05-17,5,11,µg/mc
"Riva del Garda",PM10,2022-05-17,6,12,µg/mc
"Riva del Garda",PM10,2022-05-17,7,11,µg/mc
"Riva del Garda",PM10,2022-05-17,8,10,µg/mc
"Riva del Garda",PM10,2022-05-17,9,10,µg/mc
"Riva del Garda",PM10,2022-05-17,10,8,µg/mc
"Riva del Garda",PM10,2022-05-17,11,7,µg/mc
"Riva del Garda",PM10,2022-05-17,12,8,µg/mc
"Riva del Garda",PM10,2022-05-17,13,15,µg/mc
"Riva del Garda",PM10,2022-05-17,14,15,µg/mc
"Riva del Garda",PM10,2022-05-17,15,14,µg/mc
"Riva del Garda",PM10,2022-05-17,16,15,µg/mc
"Riva del Garda",PM10,2022-05-17,17,16,µg/mc
"Riva del Garda",PM10,2022-05-17,18,17,µg/mc
"Riva del Garda",PM10,2022-05-17,19,17,µg/mc
"Riva del Garda",PM10,2022-05-17,20,19,µg/mc
"Riva del Garda",PM10,2022-05-17,21,20,µg/mc
"Riva del Garda",PM10,2022-05-17,22,17,µg/mc
"Riva del Garda",PM10,2022-05-17,23,18,µg/mc
"Riva del Garda",PM10,2022-05-17,24,18,µg/mc
"Riva del Garda",PM10,2022-05-18,1,20,µg/mc
"Riva del Garda",PM10,2022-05-18,2,21,µg/mc
"Riva del Garda",PM10,2022-05-18,3,21,µg/mc
"Riva del Garda",PM10,2022-05-18,4,20,µg/mc
"Riva del Garda",PM10,2022-05-18,5,20,µg/mc
"Riva del Garda",PM10,2022-05-18,6,20,µg/mc
"Riva del Garda",PM10,2022-05-18,7,20,µg/mc
"Riva del Garda",PM10,2022-05-18,8,18,µg/mc
"Riva del Garda",PM10,2022-05-18,9,18,µg/mc
"Riva del Garda",PM10,2022-05-18,10,18,µg/mc
"Riva del Garda",PM10,2022-05-18,11,22,µg/mc
"Riva del Garda",PM10,2022-05-18,12,20,µg/mc
"Riva del Garda",PM10,2022-05-18,13,16,µg/mc
"Riva del Garda",PM10,2022-05-18,14,17,µg/mc
"Riva del Garda",PM10,2022-05-18,15,19,µg/mc
"Riva del Garda",PM10,2022-05-18,16,20,µg/mc
"Riva del Garda",PM10,2022-05-18,17,20,µg/mc
"Riva del Garda",PM10,2022-05-18,18,20,µg/mc
"Riva del Garda",PM10,2022-05-18,19,19,µg/mc
"Riva del Garda",PM10,2022-05-18,20,19,µg/mc
"Riva del Garda",PM10,2022-05-18,21,22,µg/mc
"Riva del Garda",PM10,2022-05-18,22,27,µg/mc
"Riva del Garda",PM10,2022-05-18,23,22,µg/mc
"Riva del Garda",PM10,2022-05-18,24,17,µg/mc
"Riva del Garda",PM10,2022-05-19,1,16,µg/mc
"Riva del Garda",PM10,2022-05-19,2,15,µg/mc
"Riva del Garda",PM10,2022-05-19,3,15,µg/mc
"Riva del Garda",PM10,2022-05-19,4,14,µg/mc
