Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2021-01-27,18,25,µg/mc
"Riva del Garda",PM10,2021-01-27,19,58,µg/mc
"Riva del Garda",PM10,2021-01-27,20,52,µg/mc
"Riva del Garda",PM10,2021-01-27,21,54,µg/mc
"Riva del Garda",PM10,2021-01-27,22,52,µg/mc
"Riva del Garda",PM10,2021-01-27,23,33,µg/mc
"Riva del Garda",PM10,2021-01-27,24,18,µg/mc
"Riva del Garda",PM10,2021-01-28,1,13,µg/mc
"Riva del Garda",PM10,2021-01-28,2,6,µg/mc
"Riva del Garda",PM10,2021-01-28,3,7,µg/mc
"Riva del Garda",PM10,2021-01-28,4,5,µg/mc
"Riva del Garda",PM10,2021-01-28,5,5,µg/mc
"Riva del Garda",PM10,2021-01-28,6,4,µg/mc
"Riva del Garda",PM10,2021-01-28,7,5,µg/mc
"Riva del Garda",PM10,2021-01-28,8,12,µg/mc
"Riva del Garda",PM10,2021-01-28,9,34,µg/mc
"Riva del Garda",PM10,2021-01-28,10,26,µg/mc
"Riva del Garda",PM10,2021-01-28,11,19,µg/mc
"Riva del Garda",PM10,2021-01-28,12,12,µg/mc
"Riva del Garda",PM10,2021-01-28,13,10,µg/mc
"Riva del Garda",PM10,2021-01-28,14,10,µg/mc
"Riva del Garda",PM10,2021-01-28,15,12,µg/mc
"Riva del Garda",PM10,2021-01-28,16,24,µg/mc
"Riva del Garda",PM10,2021-01-28,17,29,µg/mc
"Riva del Garda",PM10,2021-01-28,18,44,µg/mc
"Riva del Garda",PM10,2021-01-28,19,53,µg/mc
"Riva del Garda",PM10,2021-01-28,20,68,µg/mc
"Riva del Garda",PM10,2021-01-28,21,71,µg/mc
"Riva del Garda",PM10,2021-01-28,22,61,µg/mc
"Riva del Garda",PM10,2021-01-28,23,40,µg/mc
"Riva del Garda",PM10,2021-01-28,24,33,µg/mc
"Riva del Garda",PM10,2021-01-29,1,26,µg/mc
"Riva del Garda",PM10,2021-01-29,2,19,µg/mc
"Riva del Garda",PM10,2021-01-29,3,18,µg/mc
"Riva del Garda",PM10,2021-01-29,4,16,µg/mc
"Riva del Garda",PM10,2021-01-29,5,13,µg/mc
"Riva del Garda",PM10,2021-01-29,6,11,µg/mc
"Riva del Garda",PM10,2021-01-29,7,15,µg/mc
"Riva del Garda",PM10,2021-01-29,8,19,µg/mc
"Riva del Garda",PM10,2021-01-29,9,29,µg/mc
"Riva del Garda",PM10,2021-01-29,10,38,µg/mc
"Riva del Garda",PM10,2021-01-29,11,28,µg/mc
"Riva del Garda",PM10,2021-01-29,12,30,µg/mc
"Riva del Garda",PM10,2021-01-29,13,29,µg/mc
"Riva del Garda",PM10,2021-01-29,14,29,µg/mc
"Riva del Garda",PM10,2021-01-29,15,29,µg/mc
"Riva del Garda",PM10,2021-01-29,16,34,µg/mc
"Riva del Garda",PM10,2021-01-29,17,43,µg/mc
"Riva del Garda",PM10,2021-01-29,18,52,µg/mc
"Riva del Garda",PM10,2021-01-29,19,59,µg/mc
"Riva del Garda",PM10,2021-01-29,20,75,µg/mc
"Riva del Garda",PM10,2021-01-29,21,65,µg/mc
"Riva del Garda",PM10,2021-01-29,22,46,µg/mc
"Riva del Garda",PM10,2021-01-29,23,39,µg/mc
"Riva del Garda",PM10,2021-01-29,24,30,µg/mc
"Riva del Garda",PM10,2021-01-30,1,21,µg/mc
"Riva del Garda",PM10,2021-01-30,2,16,µg/mc
"Riva del Garda",PM10,2021-01-30,3,15,µg/mc
"Riva del Garda",PM10,2021-01-30,4,11,µg/mc
"Riva del Garda",PM10,2021-01-30,5,11,µg/mc
"Riva del Garda",PM10,2021-01-30,6,8,µg/mc
"Riva del Garda",PM10,2021-01-30,7,7,µg/mc
"Riva del Garda",PM10,2021-01-30,8,9,µg/mc
"Riva del Garda",PM10,2021-01-30,9,12,µg/mc
"Riva del Garda",PM10,2021-01-30,10,11,µg/mc
"Riva del Garda",PM10,2021-01-30,11,7,µg/mc
"Riva del Garda",PM10,2021-01-30,12,10,µg/mc
"Riva del Garda",PM10,2021-01-30,13,7,µg/mc
"Riva del Garda",PM10,2021-01-30,14,13,µg/mc
"Riva del Garda",PM10,2021-01-30,15,41,µg/mc
"Riva del Garda",PM10,2021-01-30,16,50,µg/mc
"Riva del Garda",PM10,2021-01-30,17,56,µg/mc
"Riva del Garda",PM10,2021-01-30,18,67,µg/mc
"Riva del Garda",PM10,2021-01-30,19,68,µg/mc
"Riva del Garda",PM10,2021-01-30,20,59,µg/mc
"Riva del Garda",PM10,2021-01-30,21,64,µg/mc
"Riva del Garda",PM10,2021-01-30,22,53,µg/mc
"Riva del Garda",PM10,2021-01-30,23,42,µg/mc
"Riva del Garda",PM10,2021-01-30,24,28,µg/mc
"Riva del Garda",PM10,2021-01-31,1,15,µg/mc
"Riva del Garda",PM10,2021-01-31,2,6,µg/mc
"Riva del Garda",PM10,2021-01-31,3,3,µg/mc
"Riva del Garda",PM10,2021-01-31,4,4,µg/mc
"Riva del Garda",PM10,2021-01-31,5,4,µg/mc
"Riva del Garda",PM10,2021-01-31,6,4,µg/mc
"Riva del Garda",PM10,2021-01-31,7,5,µg/mc
"Riva del Garda",PM10,2021-01-31,8,5,µg/mc
"Riva del Garda",PM10,2021-01-31,9,8,µg/mc
"Riva del Garda",PM10,2021-01-31,10,13,µg/mc
"Riva del Garda",PM10,2021-01-31,11,13,µg/mc
"Riva del Garda",PM10,2021-01-31,12,14,µg/mc
"Riva del Garda",PM10,2021-01-31,13,12,µg/mc
"Riva del Garda",PM10,2021-01-31,14,10,µg/mc
"Riva del Garda",PM10,2021-01-31,15,9,µg/mc
"Riva del Garda",PM10,2021-01-31,16,13,µg/mc
"Riva del Garda",PM10,2021-01-31,17,18,µg/mc
"Riva del Garda",PM10,2021-01-31,18,12,µg/mc
"Riva del Garda",PM10,2021-01-31,19,18,µg/mc
"Riva del Garda",PM10,2021-01-31,20,20,µg/mc
"Riva del Garda",PM10,2021-01-31,21,29,µg/mc
"Riva del Garda",PM10,2021-01-31,22,34,µg/mc
"Riva del Garda",PM10,2021-01-31,23,28,µg/mc
"Riva del Garda",PM10,2021-01-31,24,28,µg/mc
"Riva del Garda",PM10,2021-02-01,1,23,µg/mc
"Riva del Garda",PM10,2021-02-01,2,20,µg/mc
"Riva del Garda",PM10,2021-02-01,3,21,µg/mc
"Riva del Garda",PM10,2021-02-01,4,20,µg/mc
"Riva del Garda",PM10,2021-02-01,5,19,µg/mc
"Riva del Garda",PM10,2021-02-01,6,19,µg/mc
"Riva del Garda",PM10,2021-02-01,7,22,µg/mc
"Riva del Garda",PM10,2021-02-01,8,24,µg/mc
"Riva del Garda",PM10,2021-02-01,9,34,µg/mc
"Riva del Garda",PM10,2021-02-01,10,35,µg/mc
"Riva del Garda",PM10,2021-02-01,11,39,µg/mc
"Riva del Garda",PM10,2021-02-01,12,38,µg/mc
"Riva del Garda",PM10,2021-02-01,13,34,µg/mc
"Riva del Garda",PM10,2021-02-01,14,32,µg/mc
"Riva del Garda",PM10,2021-02-01,15,30,µg/mc
"Riva del Garda",PM10,2021-02-01,16,33,µg/mc
"Riva del Garda",PM10,2021-02-01,17,35,µg/mc
"Riva del Garda",PM10,2021-02-01,18,39,µg/mc
"Riva del Garda",PM10,2021-02-01,19,43,µg/mc
"Riva del Garda",PM10,2021-02-01,20,54,µg/mc
"Riva del Garda",PM10,2021-02-01,21,53,µg/mc
"Riva del Garda",PM10,2021-02-01,22,48,µg/mc
"Riva del Garda",PM10,2021-02-01,23,39,µg/mc
"Riva del Garda",PM10,2021-02-01,24,29,µg/mc
"Riva del Garda",PM10,2021-02-02,1,26,µg/mc
"Riva del Garda",PM10,2021-02-02,2,30,µg/mc
"Riva del Garda",PM10,2021-02-02,3,30,µg/mc
"Riva del Garda",PM10,2021-02-02,4,28,µg/mc
"Riva del Garda",PM10,2021-02-02,5,28,µg/mc
"Riva del Garda",PM10,2021-02-02,6,25,µg/mc
"Riva del Garda",PM10,2021-02-02,7,25,µg/mc
"Riva del Garda",PM10,2021-02-02,8,26,µg/mc
"Riva del Garda",PM10,2021-02-02,9,24,µg/mc
"Riva del Garda",PM10,2021-02-02,10,24,µg/mc
"Riva del Garda",PM10,2021-02-02,11,22,µg/mc
"Riva del Garda",PM10,2021-02-02,12,15,µg/mc
"Riva del Garda",PM10,2021-02-02,13,15,µg/mc
"Riva del Garda",PM10,2021-02-02,14,16,µg/mc
"Riva del Garda",PM10,2021-02-02,15,16,µg/mc
"Riva del Garda",PM10,2021-02-02,16,22,µg/mc
"Riva del Garda",PM10,2021-02-02,17,27,µg/mc
"Riva del Garda",PM10,2021-02-02,18,35,µg/mc
"Riva del Garda",PM10,2021-02-02,19,42,µg/mc
"Riva del Garda",PM10,2021-02-02,20,45,µg/mc
"Riva del Garda",PM10,2021-02-02,21,53,µg/mc
"Riva del Garda",PM10,2021-02-02,22,50,µg/mc
"Riva del Garda",PM10,2021-02-02,23,50,µg/mc
"Riva del Garda",PM10,2021-02-02,24,56,µg/mc
"Riva del Garda",PM10,2021-02-03,1,58,µg/mc
"Riva del Garda",PM10,2021-02-03,2,57,µg/mc
"Riva del Garda",PM10,2021-02-03,3,56,µg/mc
"Riva del Garda",PM10,2021-02-03,4,53,µg/mc
"Riva del Garda",PM10,2021-02-03,5,52,µg/mc
"Riva del Garda",PM10,2021-02-03,6,47,µg/mc
"Riva del Garda",PM10,2021-02-03,7,43,µg/mc
"Riva del Garda",PM10,2021-02-03,8,42,µg/mc
"Riva del Garda",PM10,2021-02-03,9,41,µg/mc
"Riva del Garda",PM10,2021-02-03,10,43,µg/mc
"Riva del Garda",PM10,2021-02-03,11,39,µg/mc
"Riva del Garda",PM10,2021-02-03,12,35,µg/mc
"Riva del Garda",PM10,2021-02-03,13,36,µg/mc
"Riva del Garda",PM10,2021-02-03,14,38,µg/mc
"Riva del Garda",PM10,2021-02-03,15,41,µg/mc
"Riva del Garda",PM10,2021-02-03,16,49,µg/mc
"Riva del Garda",PM10,2021-02-03,17,57,µg/mc
"Riva del Garda",PM10,2021-02-03,18,58,µg/mc
"Riva del Garda",PM10,2021-02-03,19,57,µg/mc
"Riva del Garda",PM10,2021-02-03,20,57,µg/mc
"Riva del Garda",PM10,2021-02-03,21,56,µg/mc
"Riva del Garda",PM10,2021-02-03,22,60,µg/mc
"Riva del Garda",PM10,2021-02-03,23,56,µg/mc
"Riva del Garda",PM10,2021-02-03,24,48,µg/mc
"Riva del Garda",PM10,2021-02-04,1,43,µg/mc
"Riva del Garda",PM10,2021-02-04,2,38,µg/mc
"Riva del Garda",PM10,2021-02-04,3,35,µg/mc
"Riva del Garda",PM10,2021-02-04,4,37,µg/mc
"Riva del Garda",PM10,2021-02-04,5,36,µg/mc
"Riva del Garda",PM10,2021-02-04,6,26,µg/mc
"Riva del Garda",PM10,2021-02-04,7,27,µg/mc
"Riva del Garda",PM10,2021-02-04,8,30,µg/mc
"Riva del Garda",PM10,2021-02-04,9,35,µg/mc
"Riva del Garda",PM10,2021-02-04,10,33,µg/mc
"Riva del Garda",PM10,2021-02-04,11,24,µg/mc
"Riva del Garda",PM10,2021-02-04,12,20,µg/mc
"Riva del Garda",PM10,2021-02-04,13,20,µg/mc
"Riva del Garda",PM10,2021-02-04,14,33,µg/mc
"Riva del Garda",PM10,2021-02-04,15,40,µg/mc
"Riva del Garda",PM10,2021-02-04,16,45,µg/mc
"Riva del Garda",PM10,2021-02-04,17,48,µg/mc
"Riva del Garda",PM10,2021-02-04,18,49,µg/mc
"Riva del Garda",PM10,2021-02-04,19,47,µg/mc
"Riva del Garda",PM10,2021-02-04,20,45,µg/mc
"Riva del Garda",PM10,2021-02-04,21,45,µg/mc
"Riva del Garda",PM10,2021-02-04,22,45,µg/mc
"Riva del Garda",PM10,2021-02-04,23,45,µg/mc
"Riva del Garda",PM10,2021-02-04,24,41,µg/mc
"Riva del Garda",PM10,2021-02-05,1,39,µg/mc
"Riva del Garda",PM10,2021-02-05,2,36,µg/mc
"Riva del Garda",PM10,2021-02-05,3,34,µg/mc
"Riva del Garda",PM10,2021-02-05,4,32,µg/mc
"Riva del Garda",PM10,2021-02-05,5,27,µg/mc
"Riva del Garda",PM10,2021-02-05,6,25,µg/mc
"Riva del Garda",PM10,2021-02-05,7,23,µg/mc
"Riva del Garda",PM10,2021-02-05,8,23,µg/mc
"Riva del Garda",PM10,2021-02-05,9,31,µg/mc
"Riva del Garda",PM10,2021-02-05,10,33,µg/mc
"Riva del Garda",PM10,2021-02-05,11,28,µg/mc
"Riva del Garda",PM10,2021-02-05,12,26,µg/mc
"Riva del Garda",PM10,2021-02-05,13,27,µg/mc
"Riva del Garda",PM10,2021-02-05,14,27,µg/mc
"Riva del Garda",PM10,2021-02-05,15,27,µg/mc
"Riva del Garda",PM10,2021-02-05,16,26,µg/mc
"Riva del Garda",PM10,2021-02-05,17,27,µg/mc
"Riva del Garda",PM10,2021-02-05,18,32,µg/mc
"Riva del Garda",PM10,2021-02-05,19,39,µg/mc
"Riva del Garda",PM10,2021-02-05,20,37,µg/mc
"Riva del Garda",PM10,2021-02-05,21,45,µg/mc
"Riva del Garda",PM10,2021-02-05,22,32,µg/mc
"Riva del Garda",PM10,2021-02-05,23,36,µg/mc
"Riva del Garda",PM10,2021-02-05,24,31,µg/mc
"Riva del Garda",PM10,2021-02-06,1,34,µg/mc
"Riva del Garda",PM10,2021-02-06,2,28,µg/mc
"Riva del Garda",PM10,2021-02-06,3,26,µg/mc
"Riva del Garda",PM10,2021-02-06,4,21,µg/mc
"Riva del Garda",PM10,2021-02-06,5,22,µg/mc
"Riva del Garda",PM10,2021-02-06,6,21,µg/mc
"Riva del Garda",PM10,2021-02-06,7,21,µg/mc
"Riva del Garda",PM10,2021-02-06,8,24,µg/mc
"Riva del Garda",PM10,2021-02-06,9,23,µg/mc
"Riva del Garda",PM10,2021-02-06,10,29,µg/mc
"Riva del Garda",PM10,2021-02-06,11,30,µg/mc
"Riva del Garda",PM10,2021-02-06,12,26,µg/mc
"Riva del Garda",PM10,2021-02-06,13,28,µg/mc
"Riva del Garda",PM10,2021-02-06,14,28,µg/mc
"Riva del Garda",PM10,2021-02-06,15,28,µg/mc
"Riva del Garda",PM10,2021-02-06,16,28,µg/mc
"Riva del Garda",PM10,2021-02-06,17,29,µg/mc
"Riva del Garda",PM10,2021-02-06,18,28,µg/mc
"Riva del Garda",PM10,2021-02-06,19,36,µg/mc
"Riva del Garda",PM10,2021-02-06,20,37,µg/mc
"Riva del Garda",PM10,2021-02-06,21,46,µg/mc
"Riva del Garda",PM10,2021-02-06,22,42,µg/mc
"Riva del Garda",PM10,2021-02-06,23,35,µg/mc
"Riva del Garda",PM10,2021-02-06,24,30,µg/mc
"Riva del Garda",PM10,2021-02-07,1,25,µg/mc
"Riva del Garda",PM10,2021-02-07,2,21,µg/mc
"Riva del Garda",PM10,2021-02-07,3,21,µg/mc
"Riva del Garda",PM10,2021-02-07,4,23,µg/mc
"Riva del Garda",PM10,2021-02-07,5,23,µg/mc
"Riva del Garda",PM10,2021-02-07,6,23,µg/mc
"Riva del Garda",PM10,2021-02-07,7,21,µg/mc
"Riva del Garda",PM10,2021-02-07,8,19,µg/mc
"Riva del Garda",PM10,2021-02-07,9,14,µg/mc
"Riva del Garda",PM10,2021-02-07,10,11,µg/mc
"Riva del Garda",PM10,2021-02-07,11,11,µg/mc
"Riva del Garda",PM10,2021-02-07,12,9,µg/mc
"Riva del Garda",PM10,2021-02-07,13,7,µg/mc
"Riva del Garda",PM10,2021-02-07,14,7,µg/mc
"Riva del Garda",PM10,2021-02-07,15,8,µg/mc
"Riva del Garda",PM10,2021-02-07,16,8,µg/mc
"Riva del Garda",PM10,2021-02-07,17,6,µg/mc
"Riva del Garda",PM10,2021-02-07,18,8,µg/mc
"Riva del Garda",PM10,2021-02-07,19,12,µg/mc
"Riva del Garda",PM10,2021-02-07,20,17,µg/mc
"Riva del Garda",PM10,2021-02-07,21,16,µg/mc
"Riva del Garda",PM10,2021-02-07,22,19,µg/mc
"Riva del Garda",PM10,2021-02-07,23,19,µg/mc
"Riva del Garda",PM10,2021-02-07,24,14,µg/mc
"Riva del Garda",PM10,2021-02-08,1,11,µg/mc
"Riva del Garda",PM10,2021-02-08,2,10,µg/mc
"Riva del Garda",PM10,2021-02-08,3,11,µg/mc
"Riva del Garda",PM10,2021-02-08,4,10,µg/mc
"Riva del Garda",PM10,2021-02-08,5,10,µg/mc
"Riva del Garda",PM10,2021-02-08,6,12,µg/mc
"Riva del Garda",PM10,2021-02-08,7,15,µg/mc
"Riva del Garda",PM10,2021-02-08,8,19,µg/mc
"Riva del Garda",PM10,2021-02-08,9,20,µg/mc
"Riva del Garda",PM10,2021-02-08,10,11,µg/mc
"Riva del Garda",PM10,2021-02-08,11,9,µg/mc
"Riva del Garda",PM10,2021-02-08,14,13,µg/mc
"Riva del Garda",PM10,2021-02-08,15,9,µg/mc
"Riva del Garda",PM10,2021-02-08,16,12,µg/mc
"Riva del Garda",PM10,2021-02-08,17,14,µg/mc
"Riva del Garda",PM10,2021-02-08,18,16,µg/mc
"Riva del Garda",PM10,2021-02-08,19,19,µg/mc
"Riva del Garda",PM10,2021-02-08,20,22,µg/mc
"Riva del Garda",PM10,2021-02-08,21,33,µg/mc
"Riva del Garda",PM10,2021-02-08,22,29,µg/mc
"Riva del Garda",PM10,2021-02-08,23,32,µg/mc
"Riva del Garda",PM10,2021-02-08,24,26,µg/mc
"Riva del Garda",PM10,2021-02-09,1,21,µg/mc
"Riva del Garda",PM10,2021-02-09,2,20,µg/mc
"Riva del Garda",PM10,2021-02-09,3,14,µg/mc
"Riva del Garda",PM10,2021-02-09,4,12,µg/mc
"Riva del Garda",PM10,2021-02-09,5,10,µg/mc
"Riva del Garda",PM10,2021-02-09,6,10,µg/mc
"Riva del Garda",PM10,2021-02-09,7,12,µg/mc
"Riva del Garda",PM10,2021-02-09,8,12,µg/mc
"Riva del Garda",PM10,2021-02-09,9,15,µg/mc
"Riva del Garda",PM10,2021-02-09,10,19,µg/mc
"Riva del Garda",PM10,2021-02-09,11,15,µg/mc
"Riva del Garda",PM10,2021-02-09,12,12,µg/mc
"Riva del Garda",PM10,2021-02-09,13,10,µg/mc
"Riva del Garda",PM10,2021-02-09,14,12,µg/mc
"Riva del Garda",PM10,2021-02-09,15,13,µg/mc
"Riva del Garda",PM10,2021-02-09,16,23,µg/mc
"Riva del Garda",PM10,2021-02-09,17,28,µg/mc
"Riva del Garda",PM10,2021-02-09,18,32,µg/mc
"Riva del Garda",PM10,2021-02-09,19,33,µg/mc
"Riva del Garda",PM10,2021-02-09,20,43,µg/mc
"Riva del Garda",PM10,2021-02-09,21,36,µg/mc
"Riva del Garda",PM10,2021-02-09,22,48,µg/mc
"Riva del Garda",PM10,2021-02-09,23,40,µg/mc
"Riva del Garda",PM10,2021-02-09,24,36,µg/mc
"Riva del Garda",PM10,2021-02-10,1,34,µg/mc
"Riva del Garda",PM10,2021-02-10,2,28,µg/mc
"Riva del Garda",PM10,2021-02-10,3,24,µg/mc
"Riva del Garda",PM10,2021-02-10,4,23,µg/mc
"Riva del Garda",PM10,2021-02-10,5,19,µg/mc
"Riva del Garda",PM10,2021-02-10,6,17,µg/mc
"Riva del Garda",PM10,2021-02-10,7,7,µg/mc
"Riva del Garda",PM10,2021-02-10,8,3,µg/mc
"Riva del Garda",PM10,2021-02-10,9,6,µg/mc
"Riva del Garda",PM10,2021-02-10,10,9,µg/mc
"Riva del Garda",PM10,2021-02-10,11,9,µg/mc
"Riva del Garda",PM10,2021-02-10,12,9,µg/mc
"Riva del Garda",PM10,2021-02-10,13,9,µg/mc
"Riva del Garda",PM10,2021-02-10,14,9,µg/mc
"Riva del Garda",PM10,2021-02-10,15,7,µg/mc
"Riva del Garda",PM10,2021-02-10,16,8,µg/mc
"Riva del Garda",PM10,2021-02-10,17,8,µg/mc
"Riva del Garda",PM10,2021-02-10,18,13,µg/mc
"Riva del Garda",PM10,2021-02-10,19,16,µg/mc
"Riva del Garda",PM10,2021-02-10,20,29,µg/mc
"Riva del Garda",PM10,2021-02-10,21,19,µg/mc
"Riva del Garda",PM10,2021-02-10,22,27,µg/mc
"Riva del Garda",PM10,2021-02-10,23,13,µg/mc
"Riva del Garda",PM10,2021-02-10,24,13,µg/mc
"Riva del Garda",PM10,2021-02-11,1,13,µg/mc
"Riva del Garda",PM10,2021-02-11,2,12,µg/mc
"Riva del Garda",PM10,2021-02-11,3,11,µg/mc
"Riva del Garda",PM10,2021-02-11,4,10,µg/mc
"Riva del Garda",PM10,2021-02-11,5,9,µg/mc
"Riva del Garda",PM10,2021-02-11,6,9,µg/mc
"Riva del Garda",PM10,2021-02-11,7,7,µg/mc
"Riva del Garda",PM10,2021-02-11,8,9,µg/mc
"Riva del Garda",PM10,2021-02-11,9,12,µg/mc
"Riva del Garda",PM10,2021-02-11,10,9,µg/mc
"Riva del Garda",PM10,2021-02-11,11,6,µg/mc
"Riva del Garda",PM10,2021-02-11,12,4,µg/mc
"Riva del Garda",PM10,2021-02-11,13,4,µg/mc
"Riva del Garda",PM10,2021-02-11,14,4,µg/mc
"Riva del Garda",PM10,2021-02-11,15,4,µg/mc
"Riva del Garda",PM10,2021-02-11,16,6,µg/mc
"Riva del Garda",PM10,2021-02-11,17,5,µg/mc
"Riva del Garda",PM10,2021-02-11,18,7,µg/mc
"Riva del Garda",PM10,2021-02-11,19,9,µg/mc
"Riva del Garda",PM10,2021-02-11,20,19,µg/mc
"Riva del Garda",PM10,2021-02-11,21,9,µg/mc
"Riva del Garda",PM10,2021-02-11,22,11,µg/mc
"Riva del Garda",PM10,2021-02-11,23,17,µg/mc
"Riva del Garda",PM10,2021-02-11,24,20,µg/mc
"Riva del Garda",PM10,2021-02-12,1,13,µg/mc
"Riva del Garda",PM10,2021-02-12,2,9,µg/mc
"Riva del Garda",PM10,2021-02-12,3,9,µg/mc
"Riva del Garda",PM10,2021-02-12,4,9,µg/mc
"Riva del Garda",PM10,2021-02-12,5,10,µg/mc
"Riva del Garda",PM10,2021-02-12,6,12,µg/mc
"Riva del Garda",PM10,2021-02-12,7,11,µg/mc
"Riva del Garda",PM10,2021-02-12,8,13,µg/mc
"Riva del Garda",PM10,2021-02-12,9,12,µg/mc
"Riva del Garda",PM10,2021-02-12,10,12,µg/mc
"Riva del Garda",PM10,2021-02-12,11,15,µg/mc
"Riva del Garda",PM10,2021-02-12,12,15,µg/mc
"Riva del Garda",PM10,2021-02-12,13,16,µg/mc
"Riva del Garda",PM10,2021-02-12,14,17,µg/mc
"Riva del Garda",PM10,2021-02-12,15,21,µg/mc
"Riva del Garda",PM10,2021-02-12,16,22,µg/mc
"Riva del Garda",PM10,2021-02-12,17,22,µg/mc
"Riva del Garda",PM10,2021-02-12,18,23,µg/mc
"Riva del Garda",PM10,2021-02-12,19,23,µg/mc
"Riva del Garda",PM10,2021-02-12,20,22,µg/mc
"Riva del Garda",PM10,2021-02-12,21,22,µg/mc
"Riva del Garda",PM10,2021-02-12,22,24,µg/mc
"Riva del Garda",PM10,2021-02-12,23,24,µg/mc
"Riva del Garda",PM10,2021-02-12,24,25,µg/mc
"Riva del Garda",PM10,2021-02-13,1,26,µg/mc
"Riva del Garda",PM10,2021-02-13,2,24,µg/mc
"Riva del Garda",PM10,2021-02-13,3,21,µg/mc
"Riva del Garda",PM10,2021-02-13,4,22,µg/mc
"Riva del Garda",PM10,2021-02-13,5,18,µg/mc
"Riva del Garda",PM10,2021-02-13,6,18,µg/mc
"Riva del Garda",PM10,2021-02-13,7,16,µg/mc
"Riva del Garda",PM10,2021-02-13,8,16,µg/mc
"Riva del Garda",PM10,2021-02-13,9,18,µg/mc
"Riva del Garda",PM10,2021-02-13,10,18,µg/mc
"Riva del Garda",PM10,2021-02-13,11,14,µg/mc
"Riva del Garda",PM10,2021-02-13,12,13,µg/mc
"Riva del Garda",PM10,2021-02-13,13,13,µg/mc
"Riva del Garda",PM10,2021-02-13,14,13,µg/mc
"Riva del Garda",PM10,2021-02-13,15,13,µg/mc
"Riva del Garda",PM10,2021-02-13,16,15,µg/mc
"Riva del Garda",PM10,2021-02-13,17,19,µg/mc
"Riva del Garda",PM10,2021-02-13,18,24,µg/mc
"Riva del Garda",PM10,2021-02-13,19,22,µg/mc
"Riva del Garda",PM10,2021-02-13,20,20,µg/mc
"Riva del Garda",PM10,2021-02-13,21,20,µg/mc
"Riva del Garda",PM10,2021-02-13,22,22,µg/mc
"Riva del Garda",PM10,2021-02-13,23,24,µg/mc
"Riva del Garda",PM10,2021-02-13,24,29,µg/mc
"Riva del Garda",PM10,2021-02-14,1,26,µg/mc
"Riva del Garda",PM10,2021-02-14,2,21,µg/mc
"Riva del Garda",PM10,2021-02-14,3,11,µg/mc
"Riva del Garda",PM10,2021-02-14,4,9,µg/mc
"Riva del Garda",PM10,2021-02-14,5,5,µg/mc
"Riva del Garda",PM10,2021-02-14,6,4,µg/mc
"Riva del Garda",PM10,2021-02-14,7,3,µg/mc
"Riva del Garda",PM10,2021-02-14,8,4,µg/mc
"Riva del Garda",PM10,2021-02-14,9,6,µg/mc
"Riva del Garda",PM10,2021-02-14,10,3,µg/mc
"Riva del Garda",PM10,2021-02-14,11,3,µg/mc
"Riva del Garda",PM10,2021-02-14,12,3,µg/mc
"Riva del Garda",PM10,2021-02-14,13,2,µg/mc
"Riva del Garda",PM10,2021-02-14,14,2,µg/mc
"Riva del Garda",PM10,2021-02-14,15,3,µg/mc
"Riva del Garda",PM10,2021-02-14,16,9,µg/mc
"Riva del Garda",PM10,2021-02-14,17,8,µg/mc
"Riva del Garda",PM10,2021-02-14,18,9,µg/mc
"Riva del Garda",PM10,2021-02-14,19,19,µg/mc
"Riva del Garda",PM10,2021-02-14,20,30,µg/mc
"Riva del Garda",PM10,2021-02-14,21,37,µg/mc
"Riva del Garda",PM10,2021-02-14,22,41,µg/mc
"Riva del Garda",PM10,2021-02-14,23,35,µg/mc
"Riva del Garda",PM10,2021-02-14,24,26,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,1,14,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,2,15,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,3,19,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,4,15,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,5,16,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,6,17,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,7,29,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,8,39,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,9,49,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,10,31,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,11,24,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,12,17,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,13,18,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,14,14,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,15,23,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,16,45,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,17,47,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,18,58,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,19,60,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,20,55,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,21,49,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,22,44,µg/mc
"Riva del Garda","Biossido di Azoto",2020-11-17,23,39,µg/mc
