Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2021-05-10,7,14,µg/mc
"Riva del Garda",PM10,2021-05-10,8,13,µg/mc
"Riva del Garda",PM10,2021-05-10,9,11,µg/mc
"Riva del Garda",PM10,2021-05-10,10,11,µg/mc
"Riva del Garda",PM10,2021-05-10,11,13,µg/mc
"Riva del Garda",PM10,2021-05-10,12,13,µg/mc
"Riva del Garda",PM10,2021-05-10,13,15,µg/mc
"Riva del Garda",PM10,2021-05-10,14,19,µg/mc
"Riva del Garda",PM10,2021-05-10,15,18,µg/mc
"Riva del Garda",PM10,2021-05-10,16,21,µg/mc
"Riva del Garda",PM10,2021-05-10,17,19,µg/mc
"Riva del Garda",PM10,2021-05-10,18,18,µg/mc
"Riva del Garda",PM10,2021-05-10,19,19,µg/mc
"Riva del Garda",PM10,2021-05-10,20,19,µg/mc
"Riva del Garda",PM10,2021-05-10,21,19,µg/mc
"Riva del Garda",PM10,2021-05-10,22,22,µg/mc
"Riva del Garda",PM10,2021-05-10,23,19,µg/mc
"Riva del Garda",PM10,2021-05-10,24,18,µg/mc
"Riva del Garda",PM10,2021-05-11,1,18,µg/mc
"Riva del Garda",PM10,2021-05-11,2,17,µg/mc
"Riva del Garda",PM10,2021-05-11,3,16,µg/mc
"Riva del Garda",PM10,2021-05-11,4,15,µg/mc
"Riva del Garda",PM10,2021-05-11,5,16,µg/mc
"Riva del Garda",PM10,2021-05-11,6,18,µg/mc
"Riva del Garda",PM10,2021-05-11,7,16,µg/mc
"Riva del Garda",PM10,2021-05-11,8,14,µg/mc
"Riva del Garda",PM10,2021-05-11,9,12,µg/mc
"Riva del Garda",PM10,2021-05-11,10,11,µg/mc
"Riva del Garda",PM10,2021-05-11,11,13,µg/mc
"Riva del Garda",PM10,2021-05-11,12,14,µg/mc
"Riva del Garda",PM10,2021-05-11,13,13,µg/mc
"Riva del Garda",PM10,2021-05-11,14,11,µg/mc
"Riva del Garda",PM10,2021-05-11,15,10,µg/mc
"Riva del Garda",PM10,2021-05-11,16,10,µg/mc
"Riva del Garda",PM10,2021-05-11,17,11,µg/mc
"Riva del Garda",PM10,2021-05-11,18,13,µg/mc
"Riva del Garda",PM10,2021-05-11,19,11,µg/mc
"Riva del Garda",PM10,2021-05-11,20,8,µg/mc
"Riva del Garda",PM10,2021-05-11,21,7,µg/mc
"Riva del Garda",PM10,2021-05-11,22,7,µg/mc
"Riva del Garda",PM10,2021-05-11,23,7,µg/mc
"Riva del Garda",PM10,2021-05-11,24,7,µg/mc
"Riva del Garda",PM10,2021-05-12,1,7,µg/mc
"Riva del Garda",PM10,2021-05-12,2,6,µg/mc
"Riva del Garda",PM10,2021-05-12,3,7,µg/mc
"Riva del Garda",PM10,2021-05-12,4,7,µg/mc
"Riva del Garda",PM10,2021-05-12,5,6,µg/mc
"Riva del Garda",PM10,2021-05-12,6,5,µg/mc
"Riva del Garda",PM10,2021-05-12,7,6,µg/mc
"Riva del Garda",PM10,2021-05-12,8,5,µg/mc
"Riva del Garda",PM10,2021-05-12,9,4,µg/mc
"Riva del Garda",PM10,2021-05-12,10,3,µg/mc
"Riva del Garda",PM10,2021-05-12,11,2,µg/mc
"Riva del Garda",PM10,2021-05-12,12,3,µg/mc
"Riva del Garda",PM10,2021-05-12,13,2,µg/mc
"Riva del Garda",PM10,2021-05-12,14,3,µg/mc
"Riva del Garda",PM10,2021-05-12,15,4,µg/mc
"Riva del Garda",PM10,2021-05-12,16,5,µg/mc
"Riva del Garda",PM10,2021-05-12,17,5,µg/mc
"Riva del Garda",PM10,2021-05-12,18,7,µg/mc
"Riva del Garda",PM10,2021-05-12,19,8,µg/mc
"Riva del Garda",PM10,2021-05-12,20,7,µg/mc
"Riva del Garda",PM10,2021-05-12,21,7,µg/mc
"Riva del Garda",PM10,2021-05-12,22,7,µg/mc
"Riva del Garda",PM10,2021-05-12,23,6,µg/mc
"Riva del Garda",PM10,2021-05-12,24,6,µg/mc
"Riva del Garda",PM10,2021-05-13,1,6,µg/mc
"Riva del Garda",PM10,2021-05-13,2,6,µg/mc
"Riva del Garda",PM10,2021-05-13,3,7,µg/mc
"Riva del Garda",PM10,2021-05-13,4,7,µg/mc
"Riva del Garda",PM10,2021-05-13,5,7,µg/mc
"Riva del Garda",PM10,2021-05-13,6,8,µg/mc
"Riva del Garda",PM10,2021-05-13,7,8,µg/mc
"Riva del Garda",PM10,2021-05-13,8,5,µg/mc
"Riva del Garda",PM10,2021-05-13,9,4,µg/mc
"Riva del Garda",PM10,2021-05-13,10,3,µg/mc
"Riva del Garda",PM10,2021-05-13,11,3,µg/mc
"Riva del Garda",PM10,2021-05-13,12,3,µg/mc
"Riva del Garda",PM10,2021-05-13,13,5,µg/mc
"Riva del Garda",PM10,2021-05-13,14,4,µg/mc
"Riva del Garda",PM10,2021-05-13,15,4,µg/mc
"Riva del Garda",PM10,2021-05-13,16,4,µg/mc
"Riva del Garda",PM10,2021-05-13,17,4,µg/mc
"Riva del Garda",PM10,2021-05-13,18,4,µg/mc
"Riva del Garda",PM10,2021-05-13,19,5,µg/mc
"Riva del Garda",PM10,2021-05-13,20,5,µg/mc
"Riva del Garda",PM10,2021-05-13,21,7,µg/mc
"Riva del Garda",PM10,2021-05-13,22,8,µg/mc
"Riva del Garda",PM10,2021-05-13,23,8,µg/mc
"Riva del Garda",PM10,2021-05-13,24,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,1,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,2,16,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,3,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,4,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,5,16,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,6,40,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,7,43,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,8,57,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,9,48,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,10,27,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,11,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,12,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,13,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,14,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,15,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,16,18,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,17,37,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,18,56,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,19,70,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,20,72,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,21,67,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,22,60,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,23,53,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-15,24,46,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,1,34,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,2,27,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,3,23,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,4,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,5,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,6,32,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,7,41,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,8,49,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,9,46,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,10,33,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,11,24,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,12,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,13,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,14,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,15,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,16,27,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,17,46,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,18,54,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,19,71,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,20,68,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,21,58,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,22,59,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,23,50,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-16,24,46,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,1,49,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,2,43,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,3,39,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,4,37,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,5,36,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,6,38,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,7,40,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,8,43,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,9,46,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,10,36,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,11,25,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,12,22,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,13,26,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,14,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,15,23,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,16,31,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,17,47,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,18,58,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,19,65,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,20,64,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,21,63,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,22,58,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,23,53,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-17,24,47,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,1,41,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,2,37,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,3,32,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,4,26,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,5,25,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,6,27,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,7,34,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,8,42,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,9,42,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,10,32,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,11,25,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,12,22,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,13,26,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,14,27,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,15,31,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,16,37,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,17,44,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,18,49,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,19,60,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,20,66,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,21,64,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,22,50,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,23,51,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-18,24,52,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,1,43,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,2,37,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,3,32,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,4,32,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,5,30,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,6,33,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,7,36,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,8,39,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,9,41,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,10,39,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,11,31,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,12,33,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,13,29,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,14,25,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,15,24,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,16,29,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,17,39,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,18,55,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,19,65,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,20,62,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,21,53,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,22,44,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,23,45,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-19,24,40,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,1,34,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,2,29,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,3,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,4,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,5,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,6,26,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,7,32,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,8,40,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,9,35,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,10,32,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,11,22,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,12,22,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,13,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,14,23,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,15,26,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,16,26,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,17,31,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,18,38,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,19,39,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,20,41,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,21,33,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,22,25,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,23,29,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-20,24,29,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,1,23,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,2,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,3,18,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,4,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,5,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,6,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,7,18,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,8,22,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,9,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,10,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,11,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,12,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,13,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,14,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,15,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,16,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,17,16,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,18,23,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,19,39,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,20,57,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,21,53,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,22,37,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,23,40,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-21,24,31,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,1,23,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,2,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,3,18,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,4,16,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,5,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,6,23,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,7,36,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,8,48,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,9,44,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,10,26,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,11,18,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,12,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,13,13,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,14,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,15,27,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,16,34,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,17,38,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,18,44,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,19,61,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,20,61,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,21,60,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,22,55,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,23,49,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-22,24,43,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,1,29,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,2,22,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,3,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,4,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,5,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,6,25,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,7,36,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,8,40,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,9,43,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,10,29,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,11,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,12,18,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,13,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,14,24,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,15,29,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,16,34,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,17,53,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,18,66,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,19,68,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,20,64,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,21,60,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,22,54,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,23,40,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-23,24,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,1,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,2,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,3,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,4,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,5,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,6,28,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,7,44,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,8,53,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,9,56,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,10,24,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,13,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,14,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,15,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,16,33,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,17,44,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,18,49,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,19,72,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,20,64,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,21,57,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,22,49,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,23,33,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-24,24,23,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,1,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,2,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,3,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,4,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,5,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,6,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,7,36,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,8,50,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,9,44,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,10,26,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,11,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,12,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,13,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,14,16,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,15,25,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,16,31,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,17,48,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,18,51,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,19,67,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,20,64,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,21,60,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,22,56,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,23,35,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-25,24,24,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,1,18,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,2,13,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,3,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,4,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,5,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,6,26,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,7,32,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,8,41,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,9,50,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,10,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,11,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,12,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,13,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,14,18,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,15,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,16,34,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,17,47,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,18,58,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,19,66,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,20,71,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,21,64,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,22,63,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,23,45,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-26,24,31,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,1,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,2,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,3,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,4,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,5,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,6,20,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,7,37,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,8,43,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,9,42,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,10,29,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,11,13,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,12,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,13,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,14,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,15,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,16,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,17,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,18,23,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,19,36,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,20,30,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,21,32,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,22,38,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,23,34,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-27,24,25,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-28,1,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-28,2,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-02-28,3,18,µg/mc
