,Data,Ozone,Humidity,Sol_rad,Wind_speed,Wind_dir,Temp
23027,2021-06-06 11:00:00,87.6,64.2,892.7,2.7,72.0,21.5
23028,2021-06-06 12:00:00,97.1,61.2,949.3,2.5,23.0,21.6
23029,2021-06-06 13:00:00,109.8,59.0,947.5,1.9,99.0,22.3
23030,2021-06-06 14:00:00,121.5,54.0,909.3,2.3,83.0,23.4
23031,2021-06-06 15:00:00,119.8,60.2,477.7,2.7,29.0,23.6
23032,2021-06-06 16:00:00,109.8,66.9,149.3,3.1,231.0,22.4
23033,2021-06-06 17:00:00,102.8,71.7,107.7,3.3,123.0,21.1
23034,2021-06-06 18:00:00,89.0,81.8,0.7,3.2,229.0,20.8
23035,2021-06-06 19:00:00,84.3,96.3,0.0,2.6,215.0,20.3
23036,2021-06-06 20:00:00,75.9,99.9,0.0,2.0,101.0,19.3
23037,2021-06-06 21:00:00,71.5,99.9,0.0,0.8,270.0,19.0
23038,2021-06-06 22:00:00,74.6,99.9,0.0,0.7,313.0,19.0
23039,2021-06-06 23:00:00,53.7,99.9,0.0,1.2,338.0,18.9
23040,2021-06-07 00:00:00,53.7,99.9,0.0,1.3,295.0,18.9
23041,2021-06-07 01:00:00,51.2,99.9,0.0,1.3,347.0,18.9
23042,2021-06-07 02:00:00,52.5,99.9,0.0,0.9,345.0,18.7
23043,2021-06-07 03:00:00,48.5,99.9,0.0,1.1,346.0,18.6
23044,2021-06-07 04:00:00,46.5,99.9,0.0,1.3,334.0,18.5
23045,2021-06-07 05:00:00,60.7,99.9,0.0,1.8,312.0,18.7
23046,2021-06-07 06:00:00,57.7,99.9,35.2,1.9,327.0,18.9
23047,2021-06-07 07:00:00,60.1,99.9,68.0,2.9,202.0,18.8
23048,2021-06-07 08:00:00,44.0,99.9,170.7,1.6,274.0,19.1
23049,2021-06-07 09:00:00,53.2,99.9,258.0,1.9,289.0,19.7
23050,2021-06-07 10:00:00,59.2,99.7,361.2,1.9,11.0,20.7
23051,2021-06-07 11:00:00,56.5,95.5,396.8,2.0,113.0,20.9
23052,2021-06-07 12:00:00,65.2,77.8,776.3,1.1,135.0,21.2
23053,2021-06-07 13:00:00,83.3,65.9,762.2,0.8,142.0,22.1
23054,2021-06-07 14:00:00,91.0,65.0,728.0,0.7,141.0,23.6
23055,2021-06-07 15:00:00,99.3,65.2,603.5,2.4,127.0,23.9
23056,2021-06-07 16:00:00,96.7,79.0,118.8,6.7,90.0,20.5
23057,2021-06-07 17:00:00,88.3,91.9,59.3,1.4,30.0,19.9
23058,2021-06-07 18:00:00,65.2,99.3,129.3,0.8,137.0,19.9
23059,2021-06-07 19:00:00,70.3,99.7,73.5,0.9,258.0,20.5
23060,2021-06-07 20:00:00,49.8,99.9,3.3,0.8,238.0,20.3
23061,2021-06-07 21:00:00,52.4,98.1,0.0,0.8,274.0,20.0
23062,2021-06-07 22:00:00,48.6,98.3,0.0,1.3,314.0,19.9
23063,2021-06-07 23:00:00,45.5,99.2,0.0,0.9,354.0,19.8
23064,2021-06-08 00:00:00,46.2,97.4,0.0,1.6,342.0,19.5
23065,2021-06-08 01:00:00,71.1,79.0,0.0,1.7,7.0,19.4
23066,2021-06-08 02:00:00,65.0,79.0,0.0,2.6,332.0,20.7
23067,2021-06-08 03:00:00,57.3,83.0,0.0,3.5,3.0,20.5
23068,2021-06-08 04:00:00,55.3,84.3,0.0,1.6,358.0,19.9
23069,2021-06-08 05:00:00,49.2,84.1,0.7,2.6,8.0,20.0
23070,2021-06-08 06:00:00,50.4,79.2,67.5,3.4,3.0,20.3
23071,2021-06-08 07:00:00,44.3,77.7,198.8,3.5,331.0,20.4
23072,2021-06-08 08:00:00,49.4,76.6,446.0,4.5,43.0,20.7
23073,2021-06-08 09:00:00,52.3,70.9,425.8,4.1,111.0,21.2
23074,2021-06-08 10:00:00,53.9,67.0,595.3,4.7,138.0,21.8
23075,2021-06-08 11:00:00,60.8,63.4,784.2,4.2,121.0,22.5
23076,2021-06-08 12:00:00,77.4,56.8,936.5,3.4,129.0,22.9
23077,2021-06-08 13:00:00,113.9,52.5,968.3,1.7,133.0,23.5
23078,2021-06-08 14:00:00,127.8,50.4,956.5,0.8,114.0,24.5
23079,2021-06-08 15:00:00,128.7,52.5,848.0,1.1,142.0,25.1
23080,2021-06-08 16:00:00,130.4,48.4,680.0,1.9,144.0,24.4
23081,2021-06-08 17:00:00,122.0,52.4,155.2,0.1,196.0,24.7
23082,2021-06-08 18:00:00,94.4,62.8,106.3,1.4,259.0,24.5
23083,2021-06-08 19:00:00,91.7,62.9,74.2,1.4,300.0,25.2
23084,2021-06-08 20:00:00,97.4,59.6,34.7,1.9,343.0,24.4
23085,2021-06-08 21:00:00,98.1,62.1,0.0,5.2,46.0,22.5
23086,2021-06-08 22:00:00,107.8,61.8,0.0,5.9,356.0,21.6
23087,2021-06-08 23:00:00,105.1,65.5,0.0,5.6,352.0,21.0
23088,2021-06-09 00:00:00,96.9,69.8,0.0,5.7,328.0,20.8
23089,2021-06-09 01:00:00,90.8,73.9,0.0,6.3,333.0,20.4
23090,2021-06-09 02:00:00,87.4,74.6,0.0,5.6,329.0,20.3
23091,2021-06-09 03:00:00,84.8,72.4,0.0,5.5,335.0,20.2
23092,2021-06-09 04:00:00,83.7,69.4,0.0,4.4,332.0,19.9
23093,2021-06-09 05:00:00,77.3,66.4,0.0,3.4,339.0,19.6
23094,2021-06-09 06:00:00,67.1,72.3,50.0,4.4,339.0,19.4
23095,2021-06-09 07:00:00,62.5,71.9,275.0,4.0,11.0,20.0
23096,2021-06-09 08:00:00,,,458.0,5.5,23.0,20.1
23097,2021-06-09 09:00:00,,,612.7,5.7,49.0,20.8
23098,2021-06-09 10:00:00,,,452.3,5.2,25.0,21.4
23099,2021-06-09 11:00:00,,,655.2,3.7,246.0,22.4
23100,2021-06-09 12:00:00,,,621.7,4.3,113.0,23.1
23101,2021-06-09 13:00:00,,,569.5,2.6,113.0,23.5
23102,2021-06-09 14:00:00,111.8,,671.2,1.8,116.0,23.1
23103,2021-06-09 15:00:00,120.7,47.3,295.3,0.9,13.0,24.1
23104,2021-06-09 16:00:00,103.6,53.7,209.8,1.9,348.0,25.1
23105,2021-06-09 17:00:00,104.6,54.1,237.0,2.5,340.0,24.8
23106,2021-06-09 18:00:00,108.0,46.2,255.3,2.1,353.0,24.4
23107,2021-06-09 19:00:00,95.3,51.0,101.3,1.7,347.0,24.1
23108,2021-06-09 20:00:00,91.9,54.7,16.3,1.4,338.0,23.6
23109,2021-06-09 21:00:00,87.6,56.8,0.0,2.4,315.0,22.8
23110,2021-06-09 22:00:00,81.2,59.0,0.0,2.0,344.0,22.3
23111,2021-06-09 23:00:00,88.3,55.7,0.0,2.0,345.0,21.5
23112,2021-06-10 00:00:00,76.2,60.9,0.0,2.0,333.0,21.3
23113,2021-06-10 01:00:00,76.5,60.0,0.0,2.4,336.0,21.3
23114,2021-06-10 02:00:00,79.6,59.6,0.0,3.3,336.0,21.4
23115,2021-06-10 03:00:00,80.7,59.5,0.0,4.3,335.0,21.1
23116,2021-06-10 04:00:00,78.9,61.7,0.0,4.2,322.0,20.9
23117,2021-06-10 05:00:00,77.9,60.9,0.0,3.6,332.0,20.8
23118,2021-06-10 06:00:00,74.4,60.3,18.5,4.0,347.0,20.8
23119,2021-06-10 07:00:00,64.4,61.2,100.0,3.6,354.0,20.6
23120,2021-06-10 08:00:00,63.3,63.0,206.5,4.4,14.0,20.8
23121,2021-06-10 09:00:00,74.2,57.6,514.8,4.5,28.0,21.4
23122,2021-06-10 10:00:00,77.9,58.5,769.8,1.7,92.0,23.3
23123,2021-06-10 11:00:00,109.2,52.8,867.2,1.3,137.0,23.6
23124,2021-06-10 12:00:00,123.9,48.1,910.7,0.7,158.0,24.0
23125,2021-06-10 13:00:00,138.8,49.7,922.7,0.9,138.0,25.8
23126,2021-06-10 14:00:00,151.2,50.0,848.0,0.6,110.0,27.0
23127,2021-06-10 15:00:00,157.6,49.0,355.8,1.0,78.0,26.7
23128,2021-06-10 16:00:00,158.9,52.3,279.0,2.9,3.0,24.5
23129,2021-06-10 17:00:00,140.6,59.2,367.3,2.5,345.0,24.4
23130,2021-06-10 18:00:00,141.5,58.7,218.7,1.6,347.0,25.2
23131,2021-06-10 19:00:00,135.0,58.3,100.5,1.8,310.0,25.3
23132,2021-06-10 20:00:00,127.3,58.2,19.3,2.4,303.0,24.5
23133,2021-06-10 21:00:00,127.4,61.9,0.0,2.6,323.0,23.6
23134,2021-06-10 22:00:00,129.4,63.6,0.0,1.9,321.0,22.6
23135,2021-06-10 23:00:00,113.3,67.2,0.0,1.6,321.0,21.7
23136,2021-06-11 00:00:00,109.6,67.6,0.0,1.4,333.0,21.5
23137,2021-06-11 01:00:00,98.8,71.1,0.0,1.4,321.0,21.2
23138,2021-06-11 02:00:00,98.5,72.2,0.0,1.4,345.0,21.0
23139,2021-06-11 03:00:00,80.8,78.0,0.0,2.0,339.0,20.8
23140,2021-06-11 04:00:00,88.8,83.3,0.0,2.4,306.0,19.6
23141,2021-06-11 05:00:00,82.9,89.1,0.0,1.6,348.0,19.5
23142,2021-06-11 06:00:00,71.6,84.0,82.7,1.8,332.0,19.1
23143,2021-06-11 07:00:00,53.0,79.9,248.2,1.8,343.0,20.1
23144,2021-06-11 08:00:00,50.9,78.7,328.0,2.0,1.0,21.1
23145,2021-06-11 09:00:00,75.9,69.1,548.3,3.1,4.0,21.0
23146,2021-06-11 10:00:00,92.1,63.1,787.0,3.4,78.0,22.4
23147,2021-06-11 11:00:00,101.0,59.6,747.2,3.4,126.0,22.9
23148,2021-06-11 12:00:00,110.9,54.8,738.2,1.9,129.0,22.4
23149,2021-06-11 13:00:00,138.5,52.0,576.3,1.3,72.0,23.5
23150,2021-06-11 14:00:00,145.2,51.8,847.2,2.2,96.0,24.0
23151,2021-06-11 15:00:00,144.0,56.4,350.3,5.2,91.0,23.3
23152,2021-06-11 16:00:00,111.9,79.5,238.7,3.2,14.0,22.0
23153,2021-06-11 17:00:00,109.2,72.8,143.7,2.7,293.0,23.4
23154,2021-06-11 18:00:00,108.9,77.0,127.2,3.0,316.0,22.7
23155,2021-06-11 19:00:00,106.7,71.9,85.0,2.8,314.0,22.2
23156,2021-06-11 20:00:00,101.1,66.3,14.2,2.9,294.0,21.8
23157,2021-06-11 21:00:00,96.6,63.8,0.0,3.4,290.0,21.3
23158,2021-06-11 22:00:00,90.1,63.5,0.0,3.0,1.0,20.9
23159,2021-06-11 23:00:00,97.7,62.4,0.0,2.7,305.0,20.1
23160,2021-06-12 00:00:00,98.0,64.9,0.0,2.6,288.0,19.8
23161,2021-06-12 01:00:00,94.9,68.4,0.0,2.8,330.0,19.6
23162,2021-06-12 02:00:00,95.5,66.4,0.0,2.9,341.0,19.0
23163,2021-06-12 03:00:00,84.6,71.9,0.0,2.5,340.0,18.6
23164,2021-06-12 04:00:00,78.5,72.0,0.0,2.5,338.0,18.3
23165,2021-06-12 05:00:00,74.8,70.4,5.2,2.3,306.0,18.2
23166,2021-06-12 06:00:00,58.2,76.7,111.8,3.0,317.0,19.1
23167,2021-06-12 07:00:00,73.7,70.9,284.7,2.1,312.0,20.3
23168,2021-06-12 08:00:00,68.1,68.1,400.8,1.7,347.0,21.3
23169,2021-06-12 09:00:00,83.4,64.0,640.0,2.2,341.0,21.9
23170,2021-06-12 10:00:00,90.1,61.5,777.3,2.2,194.0,21.9
23171,2021-06-12 11:00:00,102.5,58.6,896.2,2.0,218.0,22.6
23172,2021-06-12 12:00:00,121.0,52.8,810.0,1.9,227.0,23.4
23173,2021-06-12 13:00:00,146.4,51.4,869.8,1.4,218.0,24.3
23174,2021-06-12 14:00:00,162.8,52.8,824.6,1.0,219.0,25.2
23175,2021-06-12 15:00:00,171.9,51.4,739.5,4.8,211.0,26.7
23176,2021-06-12 16:00:00,177.3,49.1,585.8,4.5,215.0,27.1
23177,2021-06-12 17:00:00,171.5,46.5,448.2,4.0,221.0,27.0
23178,2021-06-12 18:00:00,181.6,46.2,313.5,4.0,224.0,27.4
23179,2021-06-12 19:00:00,175.4,49.0,107.7,3.4,247.0,28.2
23180,2021-06-12 20:00:00,147.1,54.5,17.7,1.3,242.0,26.9
23181,2021-06-12 21:00:00,129.7,60.3,0.0,0.7,283.0,24.7
23182,2021-06-12 22:00:00,124.5,63.2,0.0,1.0,296.0,23.5
23183,2021-06-12 23:00:00,98.1,65.6,0.0,1.5,294.0,23.1
23184,2021-06-13 00:00:00,87.2,67.4,0.0,1.9,244.0,22.8
23185,2021-06-13 01:00:00,72.6,72.6,0.0,2.3,296.0,22.1
23186,2021-06-13 02:00:00,95.2,72.8,0.0,1.7,301.0,21.5
23187,2021-06-13 03:00:00,105.6,76.1,0.0,2.5,318.0,21.5
23188,2021-06-13 04:00:00,102.2,82.0,0.0,2.2,308.0,20.9
23189,2021-06-13 05:00:00,95.4,82.1,0.0,2.2,307.0,20.9
23190,2021-06-13 06:00:00,99.7,74.9,55.7,2.2,314.0,21.4
23191,2021-06-13 07:00:00,99.5,73.5,189.8,2.8,243.0,22.3
23192,2021-06-13 08:00:00,100.9,78.4,466.8,1.6,285.0,22.4
23193,2021-06-13 09:00:00,121.4,70.2,631.7,0.7,208.0,22.3
23194,2021-06-13 10:00:00,128.2,56.8,770.8,1.1,155.0,23.1
23195,2021-06-13 11:00:00,130.0,49.0,878.3,1.2,122.0,23.4
23196,2021-06-13 12:00:00,121.8,40.3,932.7,0.3,108.0,25.1
23197,2021-06-13 13:00:00,139.6,42.3,936.2,1.9,92.0,25.4
23198,2021-06-13 14:00:00,164.8,46.4,879.3,2.2,74.0,26.5
23199,2021-06-13 15:00:00,170.4,45.3,762.2,2.5,30.0,27.6
23200,2021-06-13 16:00:00,168.5,42.0,618.5,1.3,53.0,28.0
23201,2021-06-13 17:00:00,157.2,36.9,453.3,2.0,123.0,28.1
23202,2021-06-13 18:00:00,169.2,39.1,276.0,0.7,85.0,29.0
23203,2021-06-13 19:00:00,180.9,45.6,126.0,0.4,350.0,28.9
23204,2021-06-13 20:00:00,157.3,49.3,17.0,0.9,339.0,27.3
23205,2021-06-13 21:00:00,133.6,60.2,0.0,1.8,105.0,26.1
23206,2021-06-13 22:00:00,129.5,72.1,0.0,1.6,131.0,25.9
23207,2021-06-13 23:00:00,113.0,75.1,0.0,1.8,145.0,24.8
23208,2021-06-14 00:00:00,117.3,72.0,0.0,1.9,194.0,23.8
23209,2021-06-14 01:00:00,117.2,71.3,0.0,1.3,251.0,23.0
23210,2021-06-14 02:00:00,107.1,78.7,0.0,2.3,305.0,22.4
23211,2021-06-14 03:00:00,105.6,81.2,0.0,2.6,0.0,22.7
23212,2021-06-14 04:00:00,105.5,80.1,0.0,2.7,7.0,22.7
23213,2021-06-14 05:00:00,86.8,86.1,2.7,3.3,328.0,22.3
23214,2021-06-14 06:00:00,89.6,84.7,93.7,3.5,318.0,22.2
23215,2021-06-14 07:00:00,86.9,73.3,232.7,2.5,78.0,22.9
23216,2021-06-14 08:00:00,93.8,66.7,445.0,2.7,84.0,23.3
23217,2021-06-14 09:00:00,92.5,62.8,590.3,2.2,98.0,24.1
23218,2021-06-14 10:00:00,105.6,61.1,736.0,1.0,112.0,24.5
23219,2021-06-14 11:00:00,114.7,57.9,850.8,0.5,130.0,25.1
23220,2021-06-14 12:00:00,120.4,52.6,905.7,0.2,130.0,26.5
23221,2021-06-14 13:00:00,126.8,50.0,903.8,0.2,137.0,27.6
23222,2021-06-14 14:00:00,133.1,49.5,848.2,0.3,135.0,28.2
23223,2021-06-14 15:00:00,136.1,48.7,752.7,0.3,165.0,28.9
23224,2021-06-14 16:00:00,139.8,49.4,612.8,0.3,123.0,28.6
23225,2021-06-14 17:00:00,142.3,50.8,453.3,1.0,113.0,28.5
23226,2021-06-14 18:00:00,139.5,52.9,278.5,1.0,140.0,28.2
23227,2021-06-14 19:00:00,133.3,55.6,125.5,1.3,152.0,27.1
23228,2021-06-14 20:00:00,119.8,60.0,18.8,3.5,147.0,25.6
23229,2021-06-14 21:00:00,101.4,65.6,0.0,5.7,133.0,24.4
23230,2021-06-14 22:00:00,90.9,67.1,0.0,3.8,115.0,23.7
23231,2021-06-14 23:00:00,89.3,65.7,0.0,2.3,69.0,23.5
23232,2021-06-15 00:00:00,94.2,62.4,0.0,2.2,73.0,23.3
23233,2021-06-15 01:00:00,101.0,54.5,0.0,2.5,216.0,23.2
23234,2021-06-15 02:00:00,96.7,53.4,0.0,1.7,10.0,23.1
23235,2021-06-15 03:00:00,96.0,52.1,0.0,0.9,72.0,22.9
23236,2021-06-15 04:00:00,90.8,52.6,0.0,1.6,70.0,22.9
23237,2021-06-15 05:00:00,81.1,56.9,0.0,1.9,280.0,22.7
23238,2021-06-15 06:00:00,79.6,58.4,57.7,1.1,126.0,21.9
23239,2021-06-15 07:00:00,75.4,57.8,179.7,0.8,345.0,22.1
23240,2021-06-15 08:00:00,84.2,57.0,297.3,1.5,118.0,22.7
23241,2021-06-15 09:00:00,87.0,56.4,428.2,0.7,89.0,23.1
23242,2021-06-15 10:00:00,93.2,55.3,752.8,0.5,107.0,23.8
23243,2021-06-15 11:00:00,102.4,49.4,857.7,0.5,143.0,24.8
23244,2021-06-15 12:00:00,112.9,42.7,917.7,0.9,155.0,25.0
23245,2021-06-15 13:00:00,120.3,42.8,923.3,1.3,124.0,25.6
23246,2021-06-15 14:00:00,128.0,45.4,872.3,1.5,160.0,25.8
23247,2021-06-15 15:00:00,136.1,45.9,774.8,1.8,157.0,26.2
23248,2021-06-15 16:00:00,144.5,45.8,636.2,2.4,72.0,26.1
23249,2021-06-15 17:00:00,148.0,45.4,469.5,2.6,65.0,25.7
23250,2021-06-15 18:00:00,149.3,45.8,287.8,2.1,42.0,25.6
23251,2021-06-15 19:00:00,150.5,46.2,128.5,1.6,42.0,25.8
23252,2021-06-15 20:00:00,139.1,49.1,27.7,1.1,342.0,25.4
23253,2021-06-15 21:00:00,114.6,54.0,0.0,2.1,305.0,23.8
23254,2021-06-15 22:00:00,118.5,57.6,0.0,2.7,254.0,23.2
23255,2021-06-15 23:00:00,113.8,60.0,0.0,3.7,255.0,23.6
23256,2021-06-16 00:00:00,82.3,65.6,0.0,2.3,63.0,23.5
23257,2021-06-16 01:00:00,83.6,67.6,0.0,1.9,305.0,21.4
23258,2021-06-16 02:00:00,82.7,69.1,0.0,2.6,313.0,20.8
23259,2021-06-16 03:00:00,84.8,70.3,0.0,2.7,334.0,20.6
23260,2021-06-16 04:00:00,89.8,68.1,0.0,2.7,346.0,20.4
23261,2021-06-16 05:00:00,88.7,71.0,1.3,2.4,3.0,20.1
23262,2021-06-16 06:00:00,92.3,75.9,102.5,1.9,0.0,20.4
23263,2021-06-16 07:00:00,89.7,74.6,216.7,1.5,360.0,22.0
23264,2021-06-16 08:00:00,93.6,72.6,197.2,2.0,28.0,22.4
23265,2021-06-16 09:00:00,102.3,71.3,203.2,1.9,49.0,22.9
23266,2021-06-16 10:00:00,103.1,71.6,290.5,1.9,114.0,23.3
23267,2021-06-16 11:00:00,107.0,62.2,515.3,0.6,128.0,24.5
23268,2021-06-16 12:00:00,113.6,55.2,557.7,0.0,235.0,26.1
23269,2021-06-16 13:00:00,132.2,53.1,652.3,0.5,212.0,26.2
23270,2021-06-16 14:00:00,144.0,54.7,825.8,1.4,180.0,26.5
23271,2021-06-16 15:00:00,153.4,50.3,735.5,0.5,67.0,27.5
23272,2021-06-16 16:00:00,166.7,51.9,613.2,2.0,129.0,27.4
23273,2021-06-16 17:00:00,168.4,53.1,437.8,0.7,126.0,27.7
23274,2021-06-16 18:00:00,170.7,53.5,263.7,0.0,167.0,28.6
23275,2021-06-16 19:00:00,161.4,55.0,120.5,0.0,272.0,29.0
23276,2021-06-16 20:00:00,146.1,58.6,16.8,0.7,290.0,26.4
23277,2021-06-16 21:00:00,125.1,64.9,0.0,1.8,253.0,24.7
23278,2021-06-16 22:00:00,123.8,64.9,0.0,2.1,237.0,24.5
23279,2021-06-16 23:00:00,135.4,73.4,0.0,1.2,356.0,23.6
23280,2021-06-17 00:00:00,124.4,75.8,0.0,2.6,350.0,23.3
23281,2021-06-17 01:00:00,130.0,70.3,0.0,2.3,335.0,23.5
23282,2021-06-17 02:00:00,132.2,70.0,0.0,1.1,323.0,22.6
23283,2021-06-17 03:00:00,127.1,72.5,0.0,1.7,341.0,22.3
23284,2021-06-17 04:00:00,121.6,73.8,0.0,1.6,292.0,21.8
23285,2021-06-17 05:00:00,121.1,74.0,0.8,2.0,308.0,22.0
23286,2021-06-17 06:00:00,110.6,75.9,52.3,2.1,321.0,22.1
23287,2021-06-17 07:00:00,107.9,72.3,198.3,0.8,344.0,23.3
23288,2021-06-17 08:00:00,99.7,69.6,395.3,1.3,92.0,24.5
23289,2021-06-17 09:00:00,100.9,66.5,572.0,1.9,108.0,24.2
23290,2021-06-17 10:00:00,124.0,59.1,708.5,1.7,94.0,24.4
23291,2021-06-17 11:00:00,142.5,56.9,816.3,1.9,112.0,25.3
23292,2021-06-17 12:00:00,153.9,53.1,874.7,1.5,140.0,26.2
23293,2021-06-17 13:00:00,164.6,51.8,873.2,3.1,27.0,26.1
23294,2021-06-17 14:00:00,169.1,52.4,822.3,3.1,14.0,26.3
23295,2021-06-17 15:00:00,171.6,51.0,732.2,3.0,203.0,26.6
23296,2021-06-17 16:00:00,173.1,49.6,598.5,2.8,56.0,27.2
23297,2021-06-17 17:00:00,177.5,49.2,415.2,2.1,37.0,27.3
23298,2021-06-17 18:00:00,180.3,49.3,245.8,1.9,47.0,27.7
23299,2021-06-17 19:00:00,174.8,49.3,113.8,0.8,359.0,28.6
23300,2021-06-17 20:00:00,153.4,55.4,18.5,0.6,351.0,27.4
23301,2021-06-17 21:00:00,143.9,60.0,0.0,1.3,264.0,26.1
23302,2021-06-17 22:00:00,145.4,61.3,0.0,1.6,227.0,25.8
23303,2021-06-17 23:00:00,122.1,69.1,0.0,2.6,90.0,26.1
23304,2021-06-18 00:00:00,93.0,67.8,0.0,1.4,357.0,24.5
23305,2021-06-18 01:00:00,92.5,65.6,0.0,1.9,250.0,24.4
23306,2021-06-18 02:00:00,98.6,62.7,0.0,2.3,256.0,23.9
23307,2021-06-18 03:00:00,108.6,59.6,0.0,2.5,253.0,23.6
23308,2021-06-18 04:00:00,116.2,57.7,0.0,2.8,246.0,23.7
23309,2021-06-18 05:00:00,114.5,58.6,0.0,2.7,265.0,24.1
23310,2021-06-18 06:00:00,70.5,64.4,1.7,2.4,240.0,23.9
23311,2021-06-18 07:00:00,72.4,67.4,145.7,2.2,249.0,24.0
23312,2021-06-18 08:00:00,82.6,66.8,251.3,1.8,237.0,24.8
23313,2021-06-18 09:00:00,97.3,61.6,327.3,1.4,257.0,25.3
23314,2021-06-18 10:00:00,106.3,58.4,561.3,1.2,128.0,26.0
23315,2021-06-18 11:00:00,113.3,54.2,809.7,1.7,172.0,25.7
23316,2021-06-18 12:00:00,126.7,49.1,875.5,1.7,137.0,26.0
23317,2021-06-18 13:00:00,136.2,53.1,826.3,1.8,144.0,27.0
23318,2021-06-18 14:00:00,145.5,52.1,800.0,1.2,149.0,28.0
23319,2021-06-18 15:00:00,153.2,52.6,692.3,1.6,153.0,29.1
23320,2021-06-18 16:00:00,163.5,50.2,572.8,2.6,155.0,28.6
23321,2021-06-18 17:00:00,164.9,47.9,431.5,2.5,35.0,28.4
23322,2021-06-18 18:00:00,160.4,43.4,255.5,2.6,28.0,28.1
23323,2021-06-18 19:00:00,168.3,45.9,108.5,1.6,23.0,29.0
23324,2021-06-18 20:00:00,149.4,50.8,18.5,1.3,288.0,27.6
23325,2021-06-18 21:00:00,131.8,59.3,0.0,1.2,264.0,25.8
23326,2021-06-18 22:00:00,119.7,61.0,0.0,1.1,264.0,25.0
23327,2021-06-18 23:00:00,108.5,69.0,0.0,2.2,129.0,26.3
23328,2021-06-19 00:00:00,91.2,79.4,0.0,1.4,313.0,24.4
23329,2021-06-19 01:00:00,88.7,85.7,0.0,1.4,331.0,23.2
23330,2021-06-19 02:00:00,91.6,88.5,0.0,2.3,304.0,22.8
23331,2021-06-19 03:00:00,78.8,93.7,0.0,2.7,313.0,22.6
23332,2021-06-19 04:00:00,64.4,96.6,0.0,2.5,296.0,22.5
23333,2021-06-19 05:00:00,75.4,87.4,5.7,2.3,331.0,22.4
23334,2021-06-19 06:00:00,82.6,86.7,78.3,1.8,338.0,22.5
23335,2021-06-19 07:00:00,97.5,81.7,238.7,1.4,8.0,23.7
23336,2021-06-19 08:00:00,108.0,74.9,370.8,1.4,271.0,25.2
23337,2021-06-19 09:00:00,99.4,71.8,465.7,2.6,243.0,25.5
23338,2021-06-19 10:00:00,88.2,64.7,634.7,3.2,215.0,25.7
23339,2021-06-19 11:00:00,101.7,52.9,778.5,3.4,280.0,26.1
23340,2021-06-19 12:00:00,135.0,48.4,772.7,4.0,249.0,27.0
23341,2021-06-19 13:00:00,121.3,42.7,602.8,5.4,278.0,28.5
23342,2021-06-19 14:00:00,112.5,41.3,647.0,6.0,222.0,29.6
23343,2021-06-19 15:00:00,122.4,40.1,705.0,6.4,232.0,29.9
23344,2021-06-19 16:00:00,136.0,37.6,493.3,5.0,247.0,30.4
23345,2021-06-19 17:00:00,121.3,37.9,292.7,3.7,237.0,30.3
23346,2021-06-19 18:00:00,112.9,43.8,180.7,4.4,232.0,29.1
23347,2021-06-19 19:00:00,111.6,47.9,109.8,3.6,236.0,28.8
23348,2021-06-19 20:00:00,106.8,49.4,23.3,1.6,266.0,28.3
23349,2021-06-19 21:00:00,98.5,52.6,0.0,1.3,303.0,26.4
23350,2021-06-19 22:00:00,73.4,59.0,0.0,1.0,311.0,24.9
23351,2021-06-19 23:00:00,65.4,62.6,0.0,1.1,334.0,24.3
23352,2021-06-20 00:00:00,52.3,66.4,0.0,1.5,276.0,23.8
23353,2021-06-20 01:00:00,54.2,69.2,0.0,2.3,353.0,23.4
23354,2021-06-20 02:00:00,66.0,69.9,0.0,2.1,317.0,23.4
23355,2021-06-20 03:00:00,87.4,67.4,0.0,2.1,347.0,23.2
23356,2021-06-20 04:00:00,73.3,69.9,0.0,1.9,308.0,23.0
23357,2021-06-20 05:00:00,58.9,73.3,0.0,2.4,324.0,23.3
23358,2021-06-20 06:00:00,51.5,75.3,30.7,1.4,292.0,23.3
23359,2021-06-20 07:00:00,64.1,69.2,157.0,1.6,356.0,23.9
23360,2021-06-20 08:00:00,79.0,68.5,240.0,2.3,19.0,24.6
23361,2021-06-20 09:00:00,95.3,67.9,272.2,3.0,87.0,25.1
23362,2021-06-20 10:00:00,99.1,64.1,348.7,2.6,284.0,26.1
23363,2021-06-20 11:00:00,108.4,61.0,414.0,2.4,73.0,26.7
23364,2021-06-20 12:00:00,117.2,53.3,691.0,1.2,102.0,27.1
23365,2021-06-20 13:00:00,127.0,50.9,749.2,1.9,60.0,27.4
23366,2021-06-20 14:00:00,129.6,49.0,679.0,0.5,92.0,28.5
23367,2021-06-20 15:00:00,122.2,46.9,603.5,0.1,158.0,30.5
23368,2021-06-20 16:00:00,124.9,47.3,374.3,0.2,160.0,31.1
23369,2021-06-20 17:00:00,132.9,48.8,235.2,0.3,31.0,30.5
23370,2021-06-20 18:00:00,134.2,53.0,155.0,0.3,250.0,29.1
23371,2021-06-20 19:00:00,124.9,56.0,117.5,1.7,28.0,27.6
23372,2021-06-20 20:00:00,107.8,63.0,27.5,1.0,10.0,27.6
23373,2021-06-20 21:00:00,116.6,64.7,0.0,2.3,278.0,26.7
23374,2021-06-20 22:00:00,102.4,65.7,0.0,2.6,288.0,26.6
23375,2021-06-20 23:00:00,76.1,67.8,0.0,2.3,275.0,26.2
23376,2021-06-21 00:00:00,91.9,67.6,0.0,2.3,278.0,25.8
